PV,MV,BO,TP,MO,TP_O
1,0,1,1081,2427,650
1,0,1,555,2428,650
1,0,1,576,2440,650
1,0,1,589,2430,650
1,0,1,579,2432,650
1,0,1,547,2433,650
1,0,1,546,2436,650
1,0,1,548,2438,650
1,0,1,560,2439,650
1,0,1,570,2441,650
1,0,1,590,2444,650
1,0,1,587,2440,650
1,0,1,591,2443,650
1,0,1,592,2444,650
1,0,1,585,2446,650
1,0,1,544,2447,650
1,0,0,800,2456,650
1,0,0,1101,2452,650
1,0,0,1084,2451,650
1,0,0,1081,2451,650
1,0,1,1080,2448,650
1,0,1,553,2450,650
1,0,1,571,2453,650
1,0,1,592,2451,650
1,0,1,587,2453,650
1,0,1,557,2455,650
1,0,1,557,2456,650
1,0,1,544,2458,650
1,0,1,592,2460,650
1,0,1,586,2460,650
1,0,1,588,2462,650
1,0,1,594,2464,650
1,0,1,588,2465,650
1,0,1,566,2467,650
1,0,1,588,2468,650
1,0,1,581,2469,650
1,0,0,797,2477,650
1,0,0,1096,2474,650
1,0,0,1085,2473,650
1,0,0,1079,2473,650
1,0,1,1035,2467,650
1,0,1,579,2469,650
1,0,1,560,2471,650
1,0,1,564,2475,650
1,0,1,577,2479,650
1,0,1,592,2478,650
1,0,1,573,2481,650
1,0,1,584,2600,650
1,0,1,590,2480,650
1,0,1,593,2482,650
1,0,1,562,2483,650
1,0,1,580,2486,650
1,0,1,559,2488,650
1,0,1,547,2488,650
1,0,1,547,2491,650
1,0,1,579,2492,650
1,0,0,807,2498,650
1,0,0,1097,2496,650
1,0,0,1085,2495,650
1,0,0,1079,2493,650
1,0,1,1083,2494,650
1,0,1,582,2489,650
1,0,1,592,2493,650
1,0,1,549,2495,650
1,0,1,549,2496,650
1,0,1,570,2498,650
1,0,1,547,2501,650
1,0,1,562,2502,650
1,0,1,573,2505,650
1,0,1,581,2521,650
1,0,1,594,2521,650
1,0,1,579,2526,650
1,0,1,589,2506,650
1,0,1,592,2507,650
1,0,1,593,2510,650
1,0,1,556,2511,650
1,0,0,773,2520,650
1,0,0,1100,2517,650
1,0,0,1084,2515,650
1,0,0,1081,2514,650
1,0,1,1074,2509,650
1,0,1,548,2511,650
1,0,1,542,2515,650
1,0,1,582,2535,650
1,0,1,590,2516,650
1,0,1,595,2534,650
1,0,1,586,2519,650
1,0,1,594,2520,650
1,0,1,595,2523,650
1,0,1,591,2525,650
1,0,1,545,2525,650
1,0,1,591,2528,650
1,0,1,570,2528,650
1,0,1,555,2530,650
1,0,1,544,2532,650
1,0,1,576,2533,650
1,0,0,802,2541,650
1,0,0,1100,2538,650
1,0,0,1088,2536,650
1,0,0,1083,2536,650
1,0,1,1083,2534,650
1,0,1,564,2535,650
1,0,1,585,2652,650
1,0,1,592,2536,650
1,0,1,574,2538,650
1,0,1,550,2540,650
1,0,1,547,2542,650
1,0,1,554,2543,650
1,0,1,567,2546,650
1,0,1,579,2549,650
1,0,1,596,2552,650
1,0,1,594,2548,650
1,0,1,596,2548,650
1,0,1,594,2551,650
1,0,1,582,2553,650
1,0,1,550,2553,650
1,0,0,805,2560,650
1,0,0,1096,2557,650
1,0,0,1085,2556,650
1,0,0,1078,2556,650
1,0,1,1079,2554,650
1,0,1,562,2554,650
1,0,1,580,2567,650
1,0,1,594,2555,650
1,0,1,583,2558,650
1,0,1,550,2560,650
1,0,1,553,2562,650
1,0,1,552,2564,650
1,0,1,597,2563,650
1,0,1,594,2565,650
1,0,1,585,2566,650
1,0,1,594,2568,650
1,0,1,583,2570,650
1,0,1,563,2572,650
1,0,1,594,2572,650
1,0,1,573,2574,650
1,0,0,787,2581,650
1,0,0,1096,2579,650
1,0,0,1087,2578,650
1,0,0,1079,2576,650
1,0,1,1039,2572,650
1,0,1,582,2574,650
1,0,1,565,2576,650
1,0,1,568,2580,650
1,0,1,581,2583,650
1,0,1,594,2584,650
1,0,1,577,2586,650
1,0,1,588,2701,650
1,0,1,595,2585,650
1,0,1,599,2586,650
1,0,1,563,2588,650
1,0,1,596,2589,650
1,0,1,597,2591,650
1,0,1,584,2593,650
1,0,1,568,2594,650
1,0,1,563,2595,650
1,0,0,812,2603,650
1,0,0,1099,2601,650
1,0,0,1084,2600,650
1,0,0,1080,2599,650
1,0,1,1091,2597,650
1,0,1,573,2601,650
1,0,1,590,2597,650
1,0,1,585,2599,650
1,0,1,565,2600,650
1,0,1,548,2602,650
1,0,1,569,2603,650
1,0,1,553,2605,650
1,0,1,553,2607,650
1,0,1,564,2610,650
1,0,1,593,2611,650
1,0,1,566,2613,650
1,0,1,576,2615,650
1,0,1,584,2632,650
1,0,1,592,2614,650
1,0,1,592,2615,650
1,0,0,804,2624,650
1,0,0,1099,2622,650
1,0,0,1083,2620,650
1,0,0,1085,2619,650
1,0,1,1017,2613,650
1,0,1,588,2616,650
1,0,1,573,2618,650
1,0,1,565,2621,650
1,0,1,578,2623,650
1,0,1,591,2623,650
1,0,1,572,2627,650
1,0,1,586,2645,650
1,0,1,593,2627,650
1,0,1,599,2629,650
1,0,1,575,2629,650
1,0,1,599,2631,650
1,0,1,598,2633,650
1,0,1,595,2635,650
1,0,1,574,2635,650
1,0,1,557,2638,650
1,0,0,794,2645,650
1,0,0,1098,2641,650
1,0,0,1084,2641,650
1,0,0,1080,2640,650
1,0,1,1087,2637,650
1,0,1,544,2637,650
1,0,1,556,2641,650
1,0,1,595,2639,650
1,0,1,600,2642,650
1,0,1,596,2643,650
1,0,1,597,2646,650
1,0,1,577,2648,650
1,0,1,562,2649,650
1,0,1,551,2650,650
1,0,1,582,2651,650
1,0,1,570,2655,650
1,0,1,582,2657,650
1,0,1,591,2768,650
1,0,1,600,2655,650
1,0,1,589,2657,650
1,0,0,782,2665,650
1,0,0,1098,2662,650
1,0,0,1083,2661,650
1,0,0,1082,2661,650
1,0,1,1064,2655,650
1,0,1,565,2658,650
1,0,1,551,2660,650
1,0,1,582,2664,650
1,0,1,592,2778,650
1,0,1,600,2668,650
1,0,1,601,2666,650
1,0,1,600,2668,650
1,0,1,571,2671,650
1,0,1,557,2671,650
1,0,1,591,2673,650
1,0,1,584,2677,650
1,0,1,593,2789,650
1,0,1,596,2675,650
1,0,1,564,2678,650
1,0,0,808,2685,650
1,0,0,1082,2683,650
1,0,0,1076,2681,650
1,0,0,1064,2680,650
1,0,0,1070,2680,650
1,0,0,1062,2679,650
1,0,0,1072,2680,650
1,0,0,1062,2679,650
1,0,0,1068,2679,650
1,0,0,1058,2679,650
1,0,0,1068,2679,650
1,0,0,1055,2678,650
1,0,1,1066,2674,650
1,0,1,546,2676,650
1,0,1,545,2680,650
1,0,1,560,2681,650
1,0,1,572,2684,650
1,0,1,598,2686,650
1,0,1,595,2825,650
1,0,1,601,2685,650
1,0,1,599,2687,650
1,0,0,786,2696,650
1,0,0,1094,2694,650
1,0,0,1085,2692,650
1,0,0,1078,2690,650
1,0,1,1058,2685,650
1,0,1,716,2790,650
1,0,1,687,2694,650
1,0,1,709,2705,650
1,0,1,727,2698,650
1,0,1,743,2698,650
1,0,1,744,2703,650
1,0,1,719,2774,650
1,0,1,708,2706,650
1,0,1,655,2710,650
1,0,1,646,2710,650
1,0,1,648,2713,650
1,0,1,744,2712,650
1,0,1,668,2718,650
1,0,1,728,2871,650
1,0,1,718,2721,650
1,0,0,893,2726,650
1,0,0,1099,2721,650
1,0,0,1082,2720,650
1,0,0,1082,2719,650
1,0,1,1080,2718,650
1,0,1,671,2712,650
1,0,1,714,2755,650
1,0,1,711,2724,650
1,0,1,701,2731,650
1,0,1,718,2724,650
1,0,1,724,2830,650
1,0,1,746,2731,650
1,0,1,713,2743,650
1,0,1,724,2735,650
1,0,1,663,2739,650
1,0,1,746,2738,650
1,0,1,649,2743,650
1,0,1,745,2742,650
1,0,1,667,2744,650
1,0,1,688,2746,650
1,0,0,894,2751,650
1,0,0,1101,2748,650
1,0,0,1092,2747,650
1,0,0,1081,2747,650
1,0,1,1067,2741,650
1,0,1,718,2841,650
1,0,1,701,2749,650
1,0,1,712,2758,650
1,0,1,733,2752,650
1,0,1,705,2760,650
1,0,1,682,2757,650
1,0,1,681,2761,650
1,0,1,709,2760,650
1,0,1,658,2763,650
1,0,1,648,2762,650
1,0,1,647,2766,650
1,0,1,753,2766,650
1,0,1,658,2771,650
1,0,1,724,2847,650
1,0,1,710,2774,650
1,0,0,904,2778,650
1,0,0,1096,2774,650
1,0,0,1083,2773,650
1,0,0,1086,2771,650
1,0,1,1081,2770,650
1,0,1,715,2772,650
1,0,1,699,2777,650
1,0,1,746,2776,650
1,0,1,680,2782,650
1,0,1,745,2782,650
1,0,1,713,2788,650
1,0,1,751,2784,650
1,0,1,723,2855,650
1,0,1,688,2789,650
1,0,1,688,2794,650
1,0,1,711,2793,650
1,0,1,660,2796,650
1,0,1,746,2795,650
1,0,1,653,2799,650
1,0,1,647,2800,650
1,0,0,906,2807,650
1,0,0,1096,2802,650
1,0,0,1083,2800,650
1,0,0,1081,2799,650
1,0,1,1090,2796,650
1,0,1,744,2798,650
1,0,1,657,2804,650
1,0,1,737,2796,650
1,0,1,679,2806,650
1,0,1,739,2932,650
1,0,1,705,2811,650
1,0,1,746,2811,650
1,0,1,727,2814,650
1,0,1,732,2930,650
1,0,1,747,2817,650
1,0,1,725,2884,650
1,0,1,751,2820,650
1,0,1,705,2826,650
1,0,1,745,2824,650
1,0,1,654,2827,650
1,0,0,839,2832,650
1,0,0,1100,2829,650
1,0,0,1084,2826,650
1,0,0,1081,2825,650
1,0,1,1082,2825,650
1,0,1,646,2826,650
1,0,1,744,2827,650
1,0,1,671,2830,650
1,0,1,735,2944,650
1,0,1,673,2836,650
1,0,1,722,2868,650
1,0,1,656,2839,650
1,0,1,713,2844,650
1,0,1,674,2845,650
1,0,1,703,2847,650
1,0,1,694,2845,650
1,0,1,677,2849,650
1,0,1,732,2849,650
1,0,1,651,2852,650
1,0,1,653,2851,650
1,0,0,893,2859,650
1,0,0,1098,2855,650
1,0,0,1082,2852,650
1,0,0,1080,2852,650
1,0,1,1086,2848,650
1,0,1,747,2862,650
1,0,1,658,2855,650
1,0,1,740,2912,650
1,0,1,680,2859,650
1,0,1,740,3017,650
1,0,1,707,2861,650
1,0,1,749,2862,650
1,0,1,735,2865,650
1,0,1,741,2977,650
1,0,1,748,2869,650
1,0,1,729,2934,650
1,0,1,758,2872,650
1,0,1,709,2877,650
1,0,1,754,2875,650
1,0,1,748,2881,650
1,0,0,876,2885,650
1,0,0,1097,2881,650
1,0,0,1082,2878,650
1,0,0,1086,2878,650
1,0,1,1087,2876,650
1,0,1,648,2878,650
1,0,1,751,2879,650
1,0,1,670,2883,650
1,0,1,738,2993,650
1,0,1,678,2887,650
1,0,1,727,2901,650
1,0,1,652,2891,650
1,0,1,713,2895,650
1,0,1,680,2894,650
1,0,1,707,2898,650
1,0,1,695,2897,650
1,0,1,679,2901,650
1,0,1,744,2900,650
1,0,1,657,2903,650
1,0,1,655,2903,650
1,0,0,890,2910,650
1,0,0,1097,2907,650
1,0,0,1092,2905,650
1,0,0,1083,2903,650
1,0,1,1079,2898,650
1,0,1,747,2902,650
1,0,1,672,2906,650
1,0,1,736,2995,650
1,0,1,699,2910,650
1,0,1,737,2987,650
1,0,1,734,2913,650
1,0,1,714,2920,650
1,0,1,654,2919,650
1,0,1,761,2917,650
1,0,1,694,2921,650
1,0,1,759,2921,650
1,0,1,743,2924,650
1,0,1,740,3037,650
1,0,1,755,2928,650
1,0,1,764,3079,650
1,0,0,848,2937,650
1,0,0,1096,2932,650
1,0,0,1082,2930,650
1,0,0,1084,2930,650
1,0,1,1082,2928,650
1,0,1,692,2931,650
1,0,1,761,2930,650
1,0,1,722,2934,650
1,0,1,763,2935,650
1,0,1,673,2940,650
1,0,1,760,2939,650
1,0,1,656,2942,650
1,0,1,763,2943,650
1,0,1,678,2945,650
1,0,1,704,2945,650
1,0,1,718,2948,650
1,0,1,748,2947,650
1,0,1,753,2949,650
1,0,1,736,3013,650
1,0,1,762,2954,650
1,0,0,907,2960,650
1,0,0,1095,2956,650
1,0,0,1085,2954,650
1,0,0,1082,2953,650
1,0,1,1084,2950,650
1,0,1,760,2951,650
1,0,1,671,2957,650
1,0,1,765,2956,650
1,0,1,660,2962,650
1,0,1,762,2961,650
1,0,1,667,2966,650
1,0,1,750,2963,650
1,0,1,667,2969,650
1,0,1,739,3036,650
1,0,1,728,2972,650
1,0,1,731,2981,650
1,0,1,670,2974,650
1,0,1,707,2977,650
1,0,1,702,2977,650
1,0,1,698,2981,650
1,0,0,877,2985,650
1,0,0,1095,2980,650
1,0,0,1097,2979,650
1,0,0,1089,2979,650
1,0,1,1085,2977,650
1,0,1,681,2980,650
1,0,1,767,2980,650
1,0,1,663,2983,650
1,0,1,762,2983,650
1,0,1,657,2988,650
1,0,1,758,2987,650
1,0,1,670,2991,650
1,0,1,767,2990,650
1,0,1,700,2993,650
1,0,1,737,3063,650
1,0,1,660,2997,650
1,0,1,719,3002,650
1,0,1,682,3000,650
1,0,1,698,3003,650
1,0,1,674,3004,650
1,0,0,912,3009,650
1,0,0,1097,3005,650
1,0,0,1083,3003,650
1,0,0,1090,3003,650
1,0,1,1083,3001,650
1,0,1,733,3002,650
1,0,1,711,3008,650
1,0,1,769,3007,650
1,0,1,695,3011,650
1,0,1,771,3011,650
1,0,1,676,3014,650
1,0,1,773,3013,650
1,0,1,663,3017,650
1,0,1,764,3016,650
1,0,1,667,3019,650
1,0,1,757,3009,650
1,0,1,707,3023,650
1,0,1,744,3083,650
1,0,1,745,3026,650
1,0,1,730,3032,650
1,0,0,869,3033,650
1,0,0,1111,3029,650
1,0,0,1101,3028,650
1,0,0,1096,3027,650
1,0,1,1033,3022,650
1,0,1,720,3030,650
1,0,1,766,3029,650
1,0,1,705,3034,650
1,0,1,776,3035,650
1,0,1,695,3038,650
1,0,1,776,3036,650
1,0,1,666,3041,650
1,0,1,776,3040,650
1,0,1,697,3045,650
1,0,1,774,3045,650
1,0,1,679,3049,650
1,0,1,779,3047,650
1,0,1,665,3051,650
1,0,1,776,3049,650
1,0,0,920,3057,650
1,0,0,1095,3055,650
1,0,0,1085,3052,650
1,0,0,1069,3051,650
1,0,0,1081,3051,650
1,0,0,1067,3051,650
1,0,0,1077,3049,650
1,0,0,1065,3050,650
1,0,0,1069,3050,650
1,0,0,1062,3049,650
1,0,0,1067,3049,650
1,0,0,1057,3050,650
1,0,0,1064,3049,650
1,0,0,1055,3049,650
1,0,0,1067,3048,650
1,0,0,1055,3048,650
1,0,1,1070,3046,650
1,0,1,754,3046,650
1,0,1,671,3053,650
1,0,1,749,3157,650
1,0,1,708,3057,650
1,0,0,915,3062,650
1,0,0,1096,3058,650
1,0,0,1087,3056,650
1,0,0,1092,3057,650
1,0,1,1090,3054,650
1,0,1,755,3055,650
1,0,1,712,3061,650
1,0,1,775,3059,650
1,0,1,684,3063,650
1,0,1,779,3064,650
1,0,1,670,3068,650
1,0,1,777,3067,650
1,0,1,674,3069,650
1,0,1,765,3069,650
1,0,1,681,3074,650
1,0,1,758,3170,650
1,0,1,721,3077,650
1,0,1,733,3083,650
1,0,1,765,3079,650
1,0,1,727,3085,650
1,0,0,862,3087,650
1,0,0,1111,3083,650
1,0,0,1099,3082,650
1,0,0,1096,3081,650
1,0,1,1098,3081,650
1,0,1,703,3083,650
1,0,1,778,3083,650
1,0,1,682,3087,650
1,0,1,782,3086,650
1,0,1,674,3091,650
1,0,1,773,3090,650
1,0,1,676,3093,650
1,0,1,763,3155,650
1,0,1,709,3097,650
1,0,1,759,3204,650
1,0,1,728,3100,650
1,0,1,737,3105,650
1,0,1,766,3102,650
1,0,1,713,3105,650
1,0,1,778,3105,650
1,0,0,932,3112,650
1,0,0,1113,3107,650
1,0,0,1097,3106,650
1,0,0,1098,3106,650
1,0,1,1095,3103,650
1,0,1,774,3104,650
1,0,1,667,3109,650
1,0,1,776,3107,650
1,0,1,680,3112,650
1,0,1,773,3112,650
1,0,1,701,3116,650
1,0,1,757,3218,650
1,0,1,730,3119,650
1,0,1,734,3125,650
1,0,1,750,3122,650
1,0,1,729,3125,650
1,0,1,782,3125,650
1,0,1,702,3129,650
1,0,1,785,3127,650
1,0,1,695,3131,650
1,0,0,868,3136,650
1,0,0,1112,3132,650
1,0,0,1099,3129,650
1,0,0,1098,3130,650
1,0,1,1099,3129,650
1,0,1,677,3130,650
1,0,1,781,3130,650
1,0,1,669,3135,650
1,0,1,772,3134,650
1,0,1,676,3139,650
1,0,1,766,3244,650
1,0,1,711,3141,650
1,0,1,772,3141,650
1,0,1,678,3144,650
1,0,1,774,3143,650
1,0,1,690,3147,650
1,0,1,763,3245,650
1,0,1,727,3149,650
1,0,1,749,3173,650
1,0,1,725,3152,650
1,0,0,951,3099,650
1,0,0,1164,3087,650
1,0,0,1150,3093,650
1,0,0,1149,3097,650
1,0,1,1151,3101,650
1,0,1,740,3100,650
1,0,1,746,3110,650
1,0,1,787,3105,650
1,0,1,725,3107,650
1,0,1,793,3109,650
1,0,1,709,3110,650
1,0,1,798,3102,650
1,0,1,687,3112,650
1,0,1,793,3101,650
1,0,1,686,3106,650
1,0,1,789,3107,650
1,0,1,705,3104,650
1,0,1,776,3210,650
1,0,1,744,3107,650
1,0,1,767,3154,650
1,0,0,907,3107,650
1,0,0,1166,3106,650
1,0,0,1155,3095,650
1,0,0,1148,3100,650
1,0,1,1111,3088,650
1,0,1,756,3095,650
1,0,1,772,3094,650
1,0,1,740,3095,650
1,0,1,794,3089,650
1,0,1,729,3097,650
1,0,1,797,3091,650
1,0,1,701,3092,650
1,0,1,798,3093,650
1,0,1,683,3088,650
1,0,1,793,3089,650
1,0,1,691,3094,650
1,0,1,779,3083,650
1,0,1,725,3093,650
1,0,1,763,3118,650
1,0,1,733,3084,650
1,0,0,953,3095,650
1,0,0,1165,3085,650
1,0,0,1156,3085,650
1,0,0,1149,3080,650
1,0,1,1148,3073,650
1,0,1,763,3076,650
1,0,1,736,3080,650
1,0,1,792,3073,650
1,0,1,712,3080,650
1,0,1,795,3073,650
1,0,1,692,3076,650
1,0,1,795,3076,650
1,0,1,683,3071,650
1,0,1,787,3076,650
1,0,1,685,3075,650
1,0,1,779,3147,650
1,0,1,721,3077,650
1,0,1,763,3087,650
1,0,1,763,3076,650
1,0,1,757,3080,650
1,0,0,897,3074,650
1,0,0,1170,3073,650
1,0,0,1155,3064,650
1,0,0,1152,3066,650
1,0,1,1090,3057,650
1,0,1,738,3060,650
1,0,1,784,3062,650
1,0,1,726,3060,650
1,0,1,793,3062,650
1,0,1,714,3063,650
1,0,1,797,3053,650
1,0,1,683,3064,650
1,0,1,791,3053,650
1,0,1,693,3063,650
1,0,1,784,3057,650
1,0,1,703,3054,650
1,0,1,767,3140,650
1,0,1,739,3054,650
1,0,1,749,3065,650
1,0,1,761,3056,650
1,0,0,956,3058,650
1,0,0,1167,3057,650
1,0,0,1154,3050,650
1,0,0,1151,3050,650
1,0,1,1148,3041,650
1,0,1,758,3043,650
1,0,1,735,3048,650
1,0,1,790,3043,650
1,0,1,711,3048,650
1,0,1,794,3041,650
1,0,1,691,3047,650
1,0,1,792,3041,650
1,0,1,711,3048,650
1,0,1,794,3042,650
1,0,1,718,3041,650
1,0,1,793,3043,650
1,0,1,690,3039,650
1,0,1,789,3042,650
1,0,1,681,3045,650
1,0,1,790,3037,650
1,0,0,931,3044,650
1,0,0,1167,3041,650
1,0,0,1153,3033,650
1,0,0,1153,3034,650
1,0,1,1146,3020,650
1,0,1,781,3027,650
1,0,1,689,3025,650
1,0,1,774,3142,650
1,0,1,725,3025,650
1,0,1,767,3128,650
1,0,1,755,3029,650
1,0,1,746,3030,650
1,0,1,781,3028,650
1,0,1,723,3026,650
1,0,1,789,3028,650
1,0,1,712,3024,650
1,0,1,793,3027,650
1,0,1,689,3023,650
1,0,1,787,3026,650
1,0,1,681,3026,650
1,0,0,920,3025,650
1,0,0,1167,3023,650
1,0,0,1156,3017,650
1,0,0,1151,3016,650
1,0,1,1149,3012,650
1,0,1,685,3015,650
1,0,1,772,3169,650
1,0,1,724,3016,650
1,0,1,752,3019,650
1,0,1,734,3015,650
1,0,1,739,3016,650
1,0,1,781,3012,650
1,0,1,721,3012,650
1,0,1,792,3013,650
1,0,1,711,3015,650
1,0,1,791,3004,650
1,0,1,681,3013,650
1,0,1,787,3005,650
1,0,1,687,3013,650
1,0,1,782,3003,650
1,0,0,923,3016,650
1,0,0,1166,3003,650
1,0,0,1154,3007,650
1,0,0,1152,2996,650
1,0,1,1145,2996,650
1,0,1,769,2994,650
1,0,1,696,2999,650
1,0,1,761,3077,650
1,0,1,745,2999,650
1,0,1,755,3027,650
1,0,1,774,2994,650
1,0,1,730,3001,650
1,0,1,784,2995,650
1,0,1,711,2998,650
1,0,1,790,2995,650
1,0,1,695,2999,650
1,0,1,790,2990,650
1,0,1,683,2999,650
1,0,1,780,2991,650
1,0,1,681,2998,650
1,0,0,931,2996,650
1,0,0,1167,2995,650
1,0,0,1155,2985,650
1,0,0,1151,2989,650
1,0,1,1152,2982,650
1,0,1,680,2983,650
1,0,1,772,3136,650
1,0,1,716,2985,650
1,0,1,750,2988,650
1,0,1,736,2984,650
1,0,1,737,2989,650
1,0,1,779,2982,650
1,0,1,720,2984,650
1,0,1,790,2983,650
1,0,1,712,2984,650
1,0,1,788,2977,650
1,0,1,683,2983,650
1,0,1,783,2978,650
1,0,1,687,2981,650
1,0,1,781,2975,650
1,0,0,923,2987,650
1,0,0,1167,2974,650
1,0,0,1155,2976,650
1,0,0,1151,2970,650
1,0,1,1144,2968,650
1,0,1,771,2962,650
1,0,1,697,2971,650
1,0,1,762,3045,650
1,0,1,744,2970,650
1,0,1,753,3000,650
1,0,1,775,2971,650
1,0,1,730,2968,650
1,0,1,743,2964,650
1,0,1,758,2996,650
1,0,1,727,2968,650
1,0,1,742,2968,650
1,0,1,777,2967,650
1,0,1,717,2969,650
1,0,1,786,2965,650
1,0,0,948,2966,650
1,0,0,1147,2966,650
1,0,0,1137,2957,650
1,0,0,1125,2959,650
1,0,0,1131,2953,650
1,0,0,1121,2952,650
1,0,0,1127,2951,650
1,0,0,1115,2944,650
1,0,0,1123,2946,650
1,0,0,1116,2941,650
1,0,0,1119,2942,650
1,0,0,1107,2941,650
1,0,0,1119,2932,650
1,0,0,1112,2937,650
1,0,0,1119,2932,650
1,0,0,1106,2928,650
1,0,1,1119,2926,650
1,0,1,767,2924,650
1,0,1,691,2931,650
1,0,1,761,3053,650
1,0,1,672,2930,650
1,0,0,933,2929,650
1,0,0,1149,2926,650
1,0,0,1140,2925,650
1,0,0,1147,2917,650
1,0,1,1145,2920,650
1,0,1,667,2914,650
1,0,1,769,2916,650
1,0,1,692,2918,650
1,0,1,757,2995,650
1,0,1,711,2920,650
1,0,1,740,2918,650
1,0,1,752,2919,650
1,0,1,725,2918,650
1,0,1,779,2914,650
1,0,1,722,2919,650
1,0,1,784,2912,650
1,0,1,693,2919,650
1,0,1,781,2908,650
1,0,1,676,2915,650
1,0,1,780,2912,650
1,0,0,927,2916,650
1,0,0,1165,2915,650
1,0,0,1154,2905,650
1,0,0,1152,2906,650
1,0,1,1128,2897,650
1,0,1,747,2982,650
1,0,1,730,2903,650
1,0,1,739,2902,650
1,0,1,772,2902,650
1,0,1,729,2904,650
1,0,1,781,2899,650
1,0,1,702,2904,650
1,0,1,782,2898,650
1,0,1,677,2902,650
1,0,1,782,2899,650
1,0,1,673,2899,650
1,0,1,776,2900,650
1,0,1,693,2895,650
1,0,1,763,3007,650
1,0,1,706,2898,650
1,0,0,943,2900,650
1,0,0,1165,2899,650
1,0,0,1155,2890,650
1,0,0,1151,2888,650
1,0,1,1152,2886,650
1,0,1,728,2880,650
1,0,1,732,2890,650
1,0,1,772,2885,650
1,0,1,713,2884,650
1,0,1,777,2887,650
1,0,1,695,2885,650
1,0,1,781,2882,650
1,0,1,676,2888,650
1,0,1,776,2880,650
1,0,1,674,2886,650
1,0,1,770,2882,650
1,0,1,696,2879,650
1,0,1,757,2989,650
1,0,1,733,2884,650
1,0,1,752,2924,650
1,0,0,899,2888,650
1,0,0,1168,2877,650
1,0,0,1151,2876,650
1,0,0,1149,2875,650
1,0,1,1110,2862,650
1,0,1,736,2878,650
1,0,1,757,2870,650
1,0,1,723,2866,650
1,0,1,776,2867,650
1,0,1,716,2872,650
1,0,1,779,2863,650
1,0,1,688,2870,650
1,0,1,776,2868,650
1,0,1,716,2868,650
1,0,1,774,2866,650
1,0,1,702,2870,650
1,0,1,778,2865,650
1,0,1,676,2867,650
1,0,1,778,2860,650
1,0,1,683,2868,650
1,0,0,901,2867,650
1,0,0,1168,2859,650
1,0,0,1157,2860,650
1,0,0,1151,2856,650
1,0,1,1151,2848,650
1,0,1,663,2852,650
1,0,1,769,2851,650
1,0,1,685,2849,650
1,0,1,765,2995,650
1,0,1,692,2853,650
1,0,1,747,2900,650
1,0,1,731,2848,650
1,0,1,736,2856,650
1,0,1,768,2850,650
1,0,1,727,2848,650
1,0,1,775,2850,650
1,0,1,700,2852,650
1,0,1,780,2845,650
1,0,1,676,2847,650
1,0,1,777,2847,650
1,0,0,927,2847,650
1,0,0,1168,2840,650
1,0,0,1154,2840,650
1,0,0,1150,2839,650
1,0,1,1151,2824,650
1,0,1,765,2829,650
1,0,1,668,2834,650
1,0,1,770,2832,650
1,0,1,691,2831,650
1,0,1,760,2821,650
1,0,1,715,2834,650
1,0,1,742,2843,650
1,0,1,754,2831,650
1,0,1,721,2832,650
1,0,1,767,2833,650
1,0,1,713,2833,650
1,0,1,777,2828,650
1,0,1,689,2830,650
1,0,1,776,2823,650
1,0,1,678,2829,650
1,0,0,903,2833,650
1,0,0,1168,2828,650
1,0,0,1155,2822,650
1,0,0,1152,2816,650
1,0,1,1152,2815,650
1,0,1,662,2818,650
1,0,1,768,2832,650
1,0,1,681,2839,650
1,0,1,759,2967,650
1,0,1,694,2846,650
1,0,1,746,2909,650
1,0,1,734,2851,650
1,0,1,738,2859,650
1,0,1,767,2854,650
1,0,1,729,2861,650
1,0,1,776,2858,650
1,0,1,706,2863,650
1,0,1,782,2862,650
1,0,1,676,2867,650
1,0,1,782,2866,650
1,0,0,931,2875,650
1,0,0,1168,2868,650
1,0,0,1155,2868,650
1,0,0,1152,2868,650
1,0,1,1153,2863,650
1,0,1,770,2866,650
1,0,1,671,2871,650
1,0,1,768,2871,650
1,0,1,697,2876,650
1,0,1,764,2926,650
1,0,1,719,2880,650
1,0,1,750,2904,650
1,0,1,757,2883,650
1,0,1,725,2888,650
1,0,1,771,2887,650
1,0,1,715,2891,650
1,0,1,781,2890,650
1,0,1,692,2895,650
1,0,1,781,2893,650
1,0,1,683,2899,650
1,0,0,902,2902,650
1,0,0,1166,2900,650
1,0,0,1157,2897,650
1,0,0,1150,2896,650
1,0,1,1153,2896,650
1,0,1,667,2898,650
1,0,1,778,2898,650
1,0,1,684,2902,650
1,0,1,764,3029,650
1,0,1,692,2908,650
1,0,1,757,2966,650
1,0,1,737,2911,650
1,0,1,765,3035,650
1,0,1,692,2916,650
1,0,1,771,2916,650
1,0,1,711,2920,650
1,0,1,750,2964,650
1,0,1,754,2923,650
1,0,1,744,2932,650
1,0,1,755,2928,650
1,0,0,940,2934,650
1,0,0,1169,2928,650
1,0,0,1152,2929,650
1,0,0,1149,2927,650
1,0,0,1153,2927,650
1,0,0,1152,2927,650
1,0,0,1150,2928,650
1,0,0,1154,2927,650
1,0,0,1153,2927,650
1,0,0,1150,2926,650
1,0,0,1154,2928,650
1,0,0,1150,2925,650
1,0,0,1150,2926,650
1,0,0,1153,2926,650
1,0,0,1152,2926,650
1,0,0,1150,2927,650
1,0,0,1152,2926,650
1,0,0,1153,2926,650
1,0,0,1149,2928,650
