PV,MV,BO,TP,TP_O
1,1,1,536,450
1,1,1,544,450
1,1,1,553,450
1,1,1,536,450
1,1,1,544,450
1,1,1,547,450
1,1,1,553,450
1,1,1,550,450
1,1,1,542,450
1,1,1,538,450
1,1,1,555,450
1,1,1,563,450
1,1,1,527,450
1,1,1,546,450
1,1,1,518,450
1,1,1,542,450
1,1,1,523,450
1,1,1,535,450
1,1,1,530,450
1,1,1,521,450
1,1,1,545,450
1,1,1,521,450
1,1,1,538,450
1,1,1,529,450
1,1,1,528,450
1,1,1,537,450
1,1,1,520,450
1,1,1,542,450
1,1,1,521,450
1,1,1,535,450
1,1,1,531,450
1,1,1,526,450
1,1,1,511,450
1,1,1,531,450
1,1,1,525,450
1,1,1,506,450
1,1,1,530,450
1,1,1,534,450
1,1,1,509,450
1,1,1,525,450
1,1,1,540,450
1,1,1,520,450
1,1,1,518,450
1,1,1,535,450
1,1,1,516,450
1,1,1,512,450
1,1,1,522,450
1,1,1,524,450
1,1,1,507,450
1,1,1,531,450
1,1,1,530,450
1,1,1,511,450
1,1,1,501,450
1,1,1,525,450
1,1,1,504,450
1,1,1,514,450
1,1,1,500,450
1,1,1,515,450
1,1,1,502,450
1,1,1,516,450
1,1,1,502,450
1,1,1,517,450
1,1,1,503,450
1,1,1,521,450
1,1,1,505,450
1,1,1,518,450
1,1,1,501,450
1,1,1,516,450
1,1,1,505,450
1,1,1,520,450
1,1,1,500,450
1,1,1,492,450
1,1,1,514,450
1,1,1,531,450
1,1,1,524,450
1,1,1,507,450
1,1,1,541,450
1,1,1,510,450
1,1,1,512,450
1,1,1,508,450
1,1,1,506,450
1,1,1,511,450
1,1,1,533,450
1,1,1,537,450
1,1,1,507,450
1,1,1,526,450
1,1,1,510,450
1,1,1,510,450
1,1,1,521,450
1,1,1,537,450
1,1,1,516,450
1,1,1,535,450
1,1,1,534,450
1,1,1,525,450
1,1,1,507,450
1,1,1,530,450
1,1,1,509,450
1,1,1,507,450
1,1,1,523,450
1,1,1,537,450
1,1,1,511,450
1,1,1,530,450
1,1,1,521,450
1,1,1,492,450
1,1,1,524,450
1,1,1,493,450
1,1,1,499,450
1,1,1,493,450
1,1,1,522,450
1,1,1,494,450
1,1,1,526,450
1,1,1,527,450
1,1,1,523,450
1,1,1,495,450
1,1,1,524,450
1,1,1,492,450
1,1,1,497,450
1,1,1,496,450
1,1,1,524,450
1,1,1,492,450
1,1,1,524,450
1,1,1,420,450
1,1,1,538,450
1,1,1,525,450
1,1,1,512,450
1,1,1,535,450
1,1,1,513,450
1,1,1,493,450
1,1,1,526,450
1,1,1,493,450
1,1,1,522,450
1,1,1,523,450
1,1,1,523,450
1,1,1,496,450
1,1,1,524,450
1,1,1,496,450
1,1,1,488,450
1,1,1,505,450
1,1,1,530,450
1,1,1,531,450
1,1,1,508,450
1,1,1,537,450
1,1,1,537,450
1,1,1,514,450
1,1,1,517,450
1,1,1,536,450
1,1,1,514,450
1,1,1,514,450
1,1,1,534,450
1,1,1,524,450
1,1,1,505,450
1,1,1,548,450
1,1,1,526,450
1,1,1,493,450
1,1,1,525,450
1,1,1,498,450
1,1,1,510,450
1,1,1,494,450
1,1,1,528,450
1,1,1,497,450
1,1,1,526,450
1,1,1,510,450
1,1,1,527,450
1,1,1,493,450
1,1,1,527,450
1,1,1,497,450
1,1,1,511,450
1,1,1,497,450
1,1,1,526,450
1,1,1,498,450
1,1,1,513,450
1,1,1,418,450
1,1,1,537,450
1,1,1,520,450
1,1,1,508,450
1,1,1,532,450
1,1,1,507,450
1,1,1,537,450
1,1,1,514,450
1,1,1,541,450
1,1,1,520,450
1,1,1,517,450
1,1,1,524,450
1,1,1,537,450
1,1,1,511,450
1,1,1,521,450
1,1,1,513,450
1,1,1,518,450
1,1,1,513,450
1,1,1,534,450
1,1,1,525,450
1,1,1,529,450
1,1,1,532,450
1,1,1,536,450
1,1,1,508,450
1,1,1,525,450
1,1,1,511,450
1,1,1,511,450
1,1,1,517,450
1,1,1,536,450
1,1,1,517,450
1,1,1,526,450
1,1,1,518,450
1,1,1,508,450
1,1,1,516,450
1,1,1,503,450
1,1,1,495,450
1,1,1,503,450
1,1,1,521,450
1,1,1,503,450
1,1,1,518,450
1,1,1,524,450
1,1,1,518,450
1,1,1,506,450
1,1,1,519,450
1,1,1,504,450
1,1,1,495,450
1,1,1,505,450
1,1,1,517,450
1,1,1,505,450
1,1,1,520,450
1,1,1,520,450
1,1,1,511,450
1,1,1,495,450
1,1,1,479,450
1,1,1,482,450
1,1,1,480,450
1,1,1,495,450
1,1,1,527,450
1,1,1,495,450
1,1,1,523,450
1,1,1,416,450
1,1,1,536,450
1,1,1,523,450
1,1,1,505,450
1,1,1,532,450
1,1,1,486,450
1,1,1,541,450
1,1,1,526,450
1,1,1,533,450
1,1,1,535,450
1,1,1,516,450
1,1,1,544,450
1,1,1,525,450
1,1,1,538,450
1,1,1,529,450
1,1,1,517,450
1,1,1,543,450
1,1,1,519,450
1,1,1,542,450
1,1,1,522,450
1,1,1,529,450
1,1,1,534,450
1,1,1,519,450
1,1,1,544,450
1,1,1,518,450
1,1,1,516,450
1,1,1,525,450
1,1,1,536,450
1,1,1,508,450
1,1,1,521,450
1,1,1,516,450
1,1,1,515,450
1,1,1,510,450
1,1,1,535,450
1,1,1,518,450
1,1,1,532,450
1,1,1,534,450
1,1,1,524,450
1,1,1,507,450
1,1,1,513,450
1,1,1,532,450
1,1,1,534,450
1,1,1,530,450
1,1,1,507,450
1,1,1,524,450
1,1,1,509,450
1,1,0,584,450
1,1,0,696,450
1,1,0,685,450
1,1,0,673,450
1,1,1,676,450
1,1,1,499,450
1,1,1,526,450
1,1,1,511,450
1,1,1,505,450
1,1,1,450,450
1,1,1,523,450
1,1,1,544,450
1,1,1,518,450
1,1,1,538,450
1,1,1,463,450
1,1,1,538,450
1,1,1,547,450
1,1,1,528,450
1,1,1,544,450
1,1,1,536,450
1,1,1,530,450
1,1,1,548,450
1,1,1,543,450
1,1,1,535,450
1,1,1,531,450
1,1,1,535,450
1,1,1,543,450
1,1,1,553,450
1,1,1,532,450
1,1,1,535,450
1,1,1,549,450
1,1,1,532,450
1,1,1,549,450
1,1,1,545,450
1,1,1,536,450
1,1,1,522,450
1,1,1,531,450
1,1,1,534,450
1,1,1,523,450
1,1,1,545,450
1,1,1,519,450
1,1,1,541,450
1,1,1,526,450
1,1,1,530,450
1,1,1,544,450
1,1,1,518,450
1,1,1,544,450
1,1,1,524,450
1,1,1,536,450
1,1,1,541,450
1,1,1,524,450
1,1,1,546,450
1,1,1,520,450
1,1,1,541,450
1,1,1,555,450
1,1,1,514,450
1,1,1,505,450
1,1,1,537,450
1,1,1,522,450
1,1,1,529,450
1,1,1,529,450
1,1,1,529,450
1,1,1,506,450
1,1,1,524,450
1,1,1,512,450
1,1,1,509,450
1,1,1,515,450
1,1,1,537,450
1,1,1,515,450
1,1,1,534,450
1,1,1,532,450
1,1,1,522,450
1,1,1,505,450
1,1,1,532,450
1,1,1,520,450
1,1,1,499,450
1,1,1,526,450
1,1,1,500,450
1,1,1,525,450
1,1,1,529,450
1,1,1,524,450
1,1,1,500,450
1,1,1,524,450
1,1,1,502,450
1,1,1,496,450
1,1,1,500,450
1,1,1,521,450
1,1,1,502,450
1,1,1,527,450
1,1,1,529,450
1,1,1,523,450
1,1,1,502,450
1,1,1,523,450
1,1,1,531,450
1,1,1,518,450
1,1,1,492,450
1,1,1,499,450
1,1,1,512,450
1,1,1,516,450
1,1,1,466,450
1,1,1,507,450
1,1,1,521,450
1,1,1,507,450
1,1,1,518,450
1,1,1,523,450
1,1,1,532,450
1,1,1,526,450
1,1,1,502,450
1,1,1,526,450
1,1,1,506,450
1,1,1,506,450
1,1,1,520,450
1,1,1,535,450
1,1,1,510,450
1,1,1,535,450
1,1,1,535,450
1,1,1,518,450
1,1,1,509,450
1,1,1,532,450
1,1,1,505,450
1,1,1,503,450
1,1,1,528,450
1,1,1,529,450
1,1,1,507,450
1,1,1,545,450
1,1,1,532,450
1,1,1,498,450
1,1,1,529,450
1,1,1,496,450
1,1,1,507,450
1,1,1,494,450
1,1,1,530,450
1,1,1,494,450
1,1,1,529,450
1,1,1,519,450
1,1,1,529,450
1,1,1,495,450
1,1,1,530,450
1,1,1,496,450
1,1,1,509,450
1,1,1,494,450
1,1,1,531,450
1,1,1,495,450
1,1,1,529,450
1,1,1,541,450
1,1,1,482,450
1,1,1,480,450
1,1,1,501,450
1,1,1,511,450
1,1,1,509,450
1,1,1,513,450
1,1,1,512,450
1,1,1,516,450
1,1,1,513,450
1,1,1,459,450
1,1,1,513,450
1,1,1,503,450
1,1,1,531,450
1,1,1,520,450
1,1,1,528,450
1,1,1,529,450
1,1,1,528,450
1,1,1,507,450
1,1,1,522,450
1,1,1,510,450
1,1,1,510,450
1,1,1,513,450
1,1,1,534,450
1,1,1,514,450
1,1,1,533,450
1,1,1,532,450
1,1,1,525,450
1,1,1,504,450
1,1,1,527,450
1,1,1,516,450
1,1,1,499,450
1,1,1,525,450
1,1,1,500,450
1,1,1,525,450
1,1,1,529,450
1,1,1,523,450
1,1,1,502,450
1,1,1,525,450
1,1,1,501,450
1,1,1,493,450
1,1,1,501,450
1,1,1,521,450
1,1,1,502,450
1,1,1,527,450
1,1,1,530,450
1,1,1,524,450
1,1,1,503,450
1,1,1,523,450
1,1,1,529,450
1,1,1,459,450
1,1,1,514,450
1,1,1,503,450
1,1,1,531,450
1,1,1,521,450
1,1,1,546,450
1,1,1,516,450
1,1,1,512,450
1,1,1,513,450
1,1,1,517,450
1,1,1,525,450
1,1,1,516,450
1,1,1,520,450
1,1,1,512,450
1,1,1,513,450
1,1,1,502,450
1,1,1,515,450
1,1,1,517,450
1,1,1,513,450
1,1,1,512,450
1,1,1,525,450
1,1,1,514,450
1,1,1,518,450
1,1,1,518,450
1,1,1,514,450
1,1,1,522,450
1,1,1,492,450
1,1,1,510,450
1,1,1,519,450
1,1,1,520,450
1,1,1,408,450
1,1,1,528,450
1,1,1,502,450
1,1,1,526,450
1,1,1,502,450
1,1,1,478,450
1,1,1,506,450
1,1,1,521,450
1,1,1,536,450
1,1,1,512,450
1,1,1,536,450
1,1,1,534,450
1,1,1,520,450
1,1,1,509,450
1,1,1,532,450
1,1,1,503,450
1,1,1,503,450
1,1,1,528,450
1,1,1,530,450
1,1,1,507,450
1,1,1,536,450
1,1,1,535,450
1,1,1,514,450
1,1,1,519,450
1,1,1,534,450
1,1,1,507,450
1,1,1,495,450
1,1,1,529,450
1,1,1,494,450
1,1,1,531,450
1,1,1,527,450
1,1,1,527,450
1,1,1,492,450
1,1,1,529,450
1,1,1,495,450
1,1,1,504,450
1,1,1,496,450
1,1,1,530,450
1,1,1,497,450
1,1,1,529,450
1,1,1,525,450
1,1,1,527,450
1,1,1,496,450
1,1,1,529,450
1,1,1,495,450
1,1,1,498,450
1,1,1,519,450
1,1,1,519,450
1,1,1,518,450
1,1,1,498,450
1,1,1,444,450
1,1,1,529,450
1,1,1,500,450
1,1,1,529,450
1,1,1,504,450
1,1,1,512,450
1,1,1,523,450
1,1,1,538,450
1,1,1,512,450
1,1,1,510,450
1,1,1,518,450
1,1,1,519,450
1,1,1,504,450
1,1,1,531,450
1,1,1,525,450
1,1,1,527,450
1,1,1,525,450
1,1,1,535,450
1,1,1,506,450
1,1,1,506,450
1,1,1,524,450
1,1,1,525,450
1,1,1,535,450
1,1,1,506,450
1,1,1,522,450
1,1,1,516,450
1,1,0,585,450
1,1,0,692,450
1,1,0,686,450
1,1,0,674,450
1,1,1,675,450
1,1,1,493,450
1,1,1,523,450
1,1,1,519,450
1,1,1,504,450
1,1,1,439,450
1,1,1,519,450
1,1,1,544,450
1,1,1,526,450
1,1,1,535,450
1,1,1,452,450
1,1,1,544,450
1,1,1,542,450
1,1,1,530,450
1,1,1,548,450
1,1,1,544,450
1,1,1,533,450
1,1,1,554,450
1,1,1,534,450
1,1,1,538,450
1,1,1,535,450
1,1,1,530,450
1,1,1,545,450
1,1,1,546,450
1,1,1,532,450
1,1,1,528,450
1,1,1,544,450
1,1,1,537,450
1,1,1,553,450
1,1,1,535,450
1,1,1,532,450
1,1,1,527,450
1,1,1,528,450
1,1,1,539,450
1,1,1,519,450
1,1,1,544,450
1,1,1,522,450
1,1,1,536,450
1,1,1,532,450
1,1,1,525,450
1,1,1,545,450
1,1,1,523,450
1,1,1,538,450
1,1,1,527,450
1,1,1,531,450
1,1,1,547,450
1,1,1,518,450
1,1,1,546,450
1,1,1,522,450
1,1,1,536,450
1,1,1,558,450
1,1,1,522,450
1,1,1,507,450
1,1,1,533,450
1,1,1,534,450
1,1,1,523,450
1,1,1,526,450
1,1,1,538,450
1,1,1,511,450
1,1,1,521,450
1,1,1,517,450
1,1,1,515,450
1,1,1,507,450
1,1,1,536,450
1,1,1,522,450
1,1,1,531,450
1,1,1,528,450
1,1,1,531,450
1,1,1,507,450
1,1,1,526,450
1,1,1,527,450
1,1,1,505,450
1,1,1,515,450
1,1,1,506,450
1,1,1,522,450
1,1,1,527,450
1,1,1,518,450
1,1,1,505,450
1,1,1,519,450
1,1,1,505,450
1,1,1,496,450
1,1,1,506,450
1,1,1,513,450
1,1,1,506,450
1,1,1,518,450
1,1,1,526,450
1,1,1,522,450
1,1,1,504,450
1,1,1,518,450
1,1,1,529,450
1,1,1,528,450
1,1,1,489,450
1,1,1,497,450
1,1,1,514,450
1,1,1,521,450
1,1,1,460,450
1,1,1,513,450
1,1,1,513,450
1,1,1,515,450
1,1,1,510,450
1,1,1,520,450
1,1,1,529,450
1,1,1,535,450
1,1,1,506,450
1,1,1,524,450
1,1,1,512,450
1,1,1,511,450
1,1,1,519,450
1,1,1,537,450
1,1,1,514,450
1,1,1,534,450
1,1,1,534,450
1,1,1,528,450
1,1,1,505,450
1,1,1,531,450
1,1,1,507,450
1,1,1,508,450
1,1,1,523,450
1,1,1,537,450
1,1,1,512,450
1,1,1,528,450
1,1,1,525,450
1,1,1,498,450
1,1,1,526,450
1,1,1,497,450
1,1,1,501,450
1,1,1,495,450
1,1,1,529,450
1,1,1,496,450
1,1,1,528,450
1,1,1,530,450
1,1,1,526,450
1,1,1,497,450
1,1,1,525,450
1,1,1,495,450
1,1,1,500,450
1,1,1,497,450
1,1,1,529,450
1,1,1,494,450
1,1,1,528,450
1,1,1,541,450
1,1,1,493,450
1,1,1,485,450
1,1,1,495,450
1,1,1,508,450
1,1,1,507,450
1,1,1,507,450
1,1,1,525,450
1,1,1,507,450
1,1,1,524,450
1,1,1,451,450
1,1,1,527,450
1,1,1,508,450
1,1,1,527,450
1,1,1,533,450
1,1,1,527,450
1,1,1,523,450
1,1,1,537,450
1,1,1,510,450
1,1,1,516,450
1,1,1,515,450
1,1,1,515,450
1,1,1,505,450
1,1,1,534,450
1,1,1,522,450
1,1,1,532,450
1,1,1,532,450
1,1,1,534,450
1,1,1,508,450
1,1,1,523,450
1,1,1,530,450
1,1,1,503,450
1,1,1,516,450
1,1,1,508,450
1,1,1,518,450
1,1,1,530,450
1,1,1,518,450
1,1,1,504,450
1,1,1,521,450
1,1,1,504,450
1,1,1,494,450
1,1,1,505,450
1,1,1,513,450
1,1,1,504,450
1,1,1,521,450
1,1,1,529,450
1,1,1,520,450
1,1,1,505,450
1,1,1,518,450
1,1,1,526,450
1,1,1,452,450
1,1,1,525,450
1,1,1,508,450
1,1,1,531,450
1,1,1,531,450
1,1,1,527,450
1,1,1,527,450
1,1,1,495,450
1,1,1,528,450
1,1,1,493,450
1,1,1,507,450
1,1,1,491,450
1,1,1,527,450
1,1,1,493,450
1,1,1,528,450
1,1,1,516,450
1,1,1,526,450
1,1,1,494,450
1,1,1,528,450
1,1,1,494,450
1,1,1,508,450
1,1,1,494,450
1,1,1,526,450
1,1,1,491,450
1,1,1,528,450
1,1,1,541,450
1,1,1,487,450
1,1,1,487,450
1,1,1,505,450
1,1,1,513,450
1,1,1,513,450
1,1,1,511,450
1,1,1,519,450
1,1,1,512,450
1,1,1,515,450
1,1,1,458,450
1,1,1,516,450
1,1,1,510,450
1,1,1,536,450
1,1,1,523,450
1,1,1,532,450
1,1,1,530,450
1,1,1,537,450
1,1,1,508,450
1,1,1,528,450
1,1,1,511,450
1,1,1,513,450
1,1,1,518,450
1,1,1,537,450
1,1,1,515,450
1,1,1,536,450
1,1,1,536,450
1,1,1,529,450
1,1,1,505,450
1,1,1,530,450
1,1,1,520,450
1,1,1,500,450
1,1,1,525,450
1,1,1,501,450
1,1,1,524,450
1,1,1,530,450
1,1,1,523,450
1,1,1,506,450
1,1,1,518,450
1,1,1,502,450
1,1,1,495,450
1,1,1,503,450
1,1,1,520,450
1,1,1,501,450
1,1,1,520,450
1,1,1,528,450
1,1,1,521,450
1,1,1,507,450
1,1,1,519,450
1,1,1,502,450
1,1,1,505,450
1,1,1,506,450
1,1,1,516,450
1,1,1,522,450
1,1,1,522,450
1,1,1,425,450
1,1,1,530,450
1,1,1,494,450
1,1,1,526,450
1,1,1,495,450
1,1,1,492,450
1,1,1,509,450
1,1,1,534,450
1,1,1,527,450
1,1,1,508,450
1,1,1,537,450
1,1,1,536,450
1,1,1,514,450
1,1,1,521,450
1,1,1,538,450
1,1,1,515,450
1,1,1,514,450
1,1,1,536,450
1,1,1,521,450
1,1,1,509,450
1,1,1,514,450
1,1,1,517,450
1,1,1,534,450
1,1,1,518,450
1,1,1,506,450
1,1,1,534,450
1,1,0,601,450
1,1,0,692,450
1,1,0,685,450
1,1,0,680,450
1,1,1,671,450
1,1,1,490,450
1,1,1,514,450
1,1,1,536,450
1,1,1,512,450
1,1,1,417,450
1,1,1,523,450
1,1,1,535,450
1,1,1,532,450
1,1,1,521,450
1,1,1,431,450
1,1,1,556,450
1,1,1,533,450
1,1,1,538,450
1,1,1,552,450
1,1,1,554,450
1,1,1,544,450
1,1,1,548,450
1,1,1,532,450
1,1,1,551,450
1,1,1,544,450
1,1,1,540,450
1,1,1,553,450
1,1,1,535,450
1,1,1,539,450
1,1,1,534,450
1,1,1,530,450
1,1,1,544,450
1,1,1,551,450
1,1,1,533,450
1,1,1,538,450
1,1,1,540,450
1,1,1,519,450
1,1,1,546,450
1,1,1,525,450
1,1,1,533,450
1,1,1,533,450
1,1,1,523,450
1,1,1,547,450
1,1,1,520,450
1,1,1,536,450
1,1,1,526,450
1,1,1,526,450
1,1,1,541,450
1,1,1,520,450
1,1,1,541,450
1,1,1,522,450
1,1,1,535,450
1,1,1,532,450
1,1,1,523,450
1,1,1,534,450
1,1,1,538,450
1,1,1,515,450
1,1,1,521,450
1,1,1,538,450
1,1,1,513,450
1,1,1,515,450
1,1,1,536,450
1,1,1,526,450
1,1,1,507,450
1,1,1,530,450
1,1,1,533,450
1,1,1,511,450
1,1,1,526,450
1,1,1,538,450
1,1,1,520,450
1,1,1,522,450
1,1,1,538,450
1,1,1,518,450
1,1,1,513,450
1,1,1,548,450
1,1,1,519,450
1,1,1,503,450
1,1,1,523,450
1,1,1,508,450
1,1,1,518,450
1,1,1,507,450
1,1,1,522,450
1,1,1,506,450
1,1,1,521,450
1,1,1,504,450
1,1,1,523,450
1,1,1,501,450
1,1,1,520,450
1,1,1,509,450
1,1,1,523,450
1,1,1,508,450
1,1,1,523,450
1,1,1,507,450
1,1,1,517,450
1,1,1,542,450
1,1,1,484,450
1,1,1,483,450
1,1,1,504,450
1,1,1,513,450
1,1,1,439,450
1,1,1,529,450
1,1,1,498,450
1,1,1,529,450
1,1,1,498,450
1,1,1,504,450
1,1,1,518,450
1,1,1,536,450
1,1,1,514,450
1,1,1,509,450
1,1,1,525,450
1,1,1,525,450
1,1,1,505,450
1,1,1,531,450
1,1,1,531,450
1,1,1,526,450
1,1,1,526,450
1,1,1,539,450
1,1,1,513,450
1,1,1,522,450
1,1,1,515,450
1,1,1,517,450
1,1,1,515,450
1,1,1,534,450
1,1,1,522,450
1,1,1,518,450
1,1,1,512,450
1,1,1,519,450
1,1,1,515,450
1,1,1,513,450
1,1,1,499,450
1,1,1,512,450
1,1,1,512,450
1,1,1,516,450
1,1,1,512,450
1,1,1,523,450
1,1,1,517,450
1,1,1,517,450
1,1,1,513,450
1,1,1,513,450
1,1,1,500,450
1,1,1,512,450
1,1,1,517,450
1,1,1,515,450
1,1,1,515,450
1,1,1,512,450
1,1,1,520,450
1,1,1,511,450
1,1,1,489,450
1,1,1,483,450
1,1,1,477,450
1,1,1,502,450
1,1,1,526,450
1,1,1,500,450
1,1,1,522,450
1,1,1,411,450
1,1,1,535,450
1,1,1,528,450
1,1,1,505,450
1,1,1,531,450
1,1,1,510,450
1,1,1,507,450
1,1,1,523,450
1,1,1,538,450
1,1,1,513,450
1,1,1,538,450
1,1,1,538,450
1,1,1,519,450
1,1,1,509,450
1,1,1,536,450
1,1,1,507,450
1,1,1,507,450
1,1,1,533,450
1,1,1,533,450
1,1,1,509,450
1,1,1,548,450
1,1,1,529,450
1,1,1,494,450
1,1,1,527,450
1,1,1,495,450
1,1,1,510,450
1,1,1,492,450
1,1,1,530,450
1,1,1,492,450
1,1,1,529,450
1,1,1,522,450
1,1,1,528,450
1,1,1,495,450
1,1,1,528,450
1,1,1,493,450
1,1,1,508,450
1,1,1,495,450
1,1,1,530,450
1,1,1,494,450
1,1,1,505,450
1,1,1,411,450
1,1,1,535,450
1,1,1,529,450
1,1,1,505,450
1,1,1,532,450
1,1,1,509,450
1,1,1,510,450
1,1,1,511,450
1,1,1,516,450
1,1,1,512,450
1,1,1,498,450
1,1,1,515,450
1,1,1,507,450
1,1,1,515,450
1,1,1,513,450
1,1,1,524,450
1,1,1,512,450
1,1,1,515,450
1,1,1,511,450
1,1,1,512,450
1,1,1,501,450
1,1,1,513,450
1,1,1,509,450
1,1,1,512,450
1,1,1,514,450
1,1,1,512,450
1,1,1,519,450
1,1,1,506,450
1,1,1,491,450
1,1,1,484,450
1,1,1,477,450
1,1,1,501,450
1,1,1,520,450
1,1,1,501,450
1,1,1,525,450
1,1,1,408,450
1,1,1,535,450
1,1,1,525,450
1,1,1,508,450
1,1,1,529,450
1,1,1,510,450
1,1,1,508,450
1,1,1,519,450
1,1,1,537,450
1,1,1,513,450
1,1,1,538,450
1,1,1,536,450
1,1,1,517,450
1,1,1,510,450
1,1,1,534,450
1,1,1,505,450
1,1,1,505,450
1,1,1,526,450
1,1,1,533,450
1,1,1,508,450
1,1,1,548,450
1,1,1,527,450
1,1,1,496,450
1,1,1,530,450
1,1,1,494,450
1,1,1,505,450
1,1,1,495,450
1,1,1,527,450
1,1,1,494,450
1,1,1,529,450
1,1,1,525,450
1,1,1,529,450
1,1,1,498,450
1,1,1,527,450
1,1,1,497,450
1,1,1,504,450
1,1,1,495,450
1,1,1,526,450
1,1,1,496,450
1,1,1,530,450
1,1,1,544,450
1,1,1,486,450
1,1,1,483,450
1,1,1,498,450
1,1,1,510,450
1,1,1,509,450
1,1,1,513,450
1,1,1,527,450
1,1,1,513,450
1,1,1,517,450
1,1,1,456,450
1,1,1,520,450
1,1,1,505,450
1,1,1,533,450
1,1,1,527,450
1,1,1,529,450
1,1,1,528,450
1,1,1,537,450
1,1,1,509,450
1,1,1,520,450
1,1,1,516,450
1,1,1,516,450
1,1,1,515,450
1,1,1,536,450
1,1,1,536,450
1,1,1,513,450
1,1,1,515,450
1,1,1,512,450
1,1,1,537,450
1,1,1,518,450
1,1,1,545,450
1,1,0,607,450
1,1,0,698,450
1,1,0,687,450
1,1,0,673,450
1,1,1,637,450
1,1,1,517,450
1,1,1,501,450
1,1,1,520,450
1,1,1,536,450
1,1,1,510,450
1,1,1,542,450
1,1,1,519,450
1,1,1,544,450
1,1,1,525,450
1,1,1,520,450
1,1,1,550,450
1,1,1,535,450
1,1,1,550,450
1,1,1,543,450
1,1,1,548,450
1,1,1,555,450
1,1,1,537,450
1,1,1,540,450
1,1,1,554,450
1,1,1,555,450
1,1,1,545,450
1,1,1,546,450
1,1,1,533,450
1,1,1,550,450
1,1,1,544,450
1,1,1,538,450
1,1,1,555,450
1,1,1,539,450
1,1,1,537,450
1,1,1,550,450
1,1,1,544,450
1,1,1,524,450
1,1,1,539,450
1,1,1,533,450
1,1,1,518,450
1,1,1,546,450
1,1,1,521,450
1,1,1,541,450
1,1,1,526,450
1,1,1,527,450
1,1,1,542,450
1,1,1,520,450
1,1,1,544,450
1,1,1,524,450
1,1,1,530,450
1,1,1,536,450
1,1,1,523,450
1,1,1,547,450
1,1,1,521,450
1,1,1,522,450
1,1,1,529,450
1,1,1,539,450
1,1,1,509,450
1,1,1,525,450
1,1,1,511,450
1,1,1,512,450
1,1,1,520,450
1,1,1,536,450
1,1,1,517,450
1,1,1,536,450
1,1,1,534,450
1,1,1,531,450
1,1,1,506,450
1,1,1,532,450
1,1,1,507,450
1,1,1,510,450
1,1,1,525,450
1,1,1,537,450
1,1,1,512,450
1,1,1,532,450
1,1,1,533,450
1,1,1,499,450
1,1,1,527,450
1,1,1,497,450
1,1,1,500,450
1,1,1,497,450
1,1,1,532,450
1,1,1,498,450
1,1,1,532,450
1,1,1,532,450
1,1,1,528,450
1,1,1,497,450
1,1,1,530,450
1,1,1,496,450
1,1,1,501,450
1,1,1,497,450
1,1,1,530,450
1,1,1,499,450
1,1,1,500,450
1,1,1,518,450
1,1,1,518,450
1,1,1,501,450
1,1,1,483,450
1,1,1,486,450
1,1,1,518,450
1,1,1,494,450
1,1,1,485,450
1,1,1,488,450
1,1,1,501,450
1,1,1,500,450
1,1,1,499,450
1,1,1,530,450
1,1,1,501,450
1,1,1,530,450
1,1,1,441,450
1,1,1,534,450
1,1,1,507,450
1,1,1,525,450
1,1,1,538,450
1,1,1,521,450
1,1,1,518,450
1,1,1,535,450
1,1,1,514,450
1,1,1,514,450
1,1,1,523,450
1,1,1,524,450
1,1,1,506,450
1,1,1,530,450
1,1,1,531,450
1,1,1,508,450
1,1,1,507,450
1,1,1,530,450
1,1,1,507,450
1,1,1,521,450
1,1,1,504,450
1,1,1,522,450
1,1,1,511,450
1,1,1,522,450
1,1,1,506,450
1,1,1,520,450
1,1,1,507,450
1,1,1,531,450
1,1,1,507,450
1,1,1,524,450
1,1,1,505,450
1,1,1,523,450
1,1,1,505,450
1,1,1,525,450
1,1,1,511,450
1,1,1,507,450
1,1,1,519,450
1,1,1,522,450
1,1,1,495,450
1,1,1,485,450
1,1,1,484,450
1,1,1,502,450
1,1,1,512,450
1,1,1,520,450
1,1,1,521,450
1,1,1,421,450
1,1,1,529,450
1,1,1,499,450
1,1,1,530,450
1,1,1,497,450
1,1,1,489,450
1,1,1,506,450
1,1,1,529,450
1,1,1,534,450
1,1,1,507,450
1,1,1,537,450
1,1,1,537,450
1,1,1,513,450
1,1,1,520,450
1,1,1,537,450
1,1,1,514,450
1,1,1,514,450
1,1,1,534,450
1,1,1,522,450
1,1,1,506,450
1,1,1,550,450
1,1,1,530,450
1,1,1,497,450
1,1,1,529,450
1,1,1,500,450
1,1,1,514,450
1,1,1,499,450
1,1,1,530,450
1,1,1,500,450
1,1,1,531,450
1,1,1,515,450
1,1,1,530,450
1,1,1,497,450
1,1,1,532,450
1,1,1,498,450
1,1,1,520,450
1,1,1,500,450
1,1,1,530,450
1,1,1,500,450
1,1,1,513,450
1,1,1,419,450
1,1,1,538,450
1,1,1,523,450
1,1,1,510,450
1,1,1,533,450
1,1,1,505,450
1,1,1,520,450
1,1,1,507,450
1,1,1,522,450
1,1,1,505,450
1,1,1,498,450
1,1,1,506,450
1,1,1,515,450
1,1,1,506,450
1,1,1,524,450
1,1,1,529,450
1,1,1,520,450
1,1,1,508,450
1,1,1,519,450
1,1,1,504,450
1,1,1,497,450
1,1,1,504,450
1,1,1,520,450
1,1,1,507,450
1,1,1,518,450
1,1,1,520,450
1,1,1,514,450
