PV,MV,BO,TP,TP_O
1,0,1,609,350
1,0,1,609,350
1,0,1,610,350
1,0,1,611,350
1,0,1,613,350
1,0,1,613,350
1,0,1,613,350
1,0,1,611,350
1,0,1,613,350
1,0,1,614,350
1,0,1,614,350
1,0,0,626,350
1,0,0,636,350
1,0,0,635,350
1,0,1,623,350
1,0,1,618,350
1,0,1,620,350
1,0,1,621,350
1,0,1,621,350
1,0,1,624,350
1,0,1,623,350
1,0,1,621,350
1,0,1,628,350
1,0,1,624,350
1,0,1,621,350
1,0,1,609,350
1,0,1,608,350
1,0,1,610,350
1,0,1,610,350
1,0,1,608,350
1,0,1,609,350
1,0,1,609,350
1,0,1,609,350
1,0,1,612,350
1,0,1,612,350
1,0,1,611,350
1,0,1,613,350
1,0,1,614,350
1,0,1,610,350
1,0,1,612,350
1,0,1,614,350
1,0,0,627,350
1,0,0,638,350
1,0,0,637,350
1,0,1,627,350
1,0,1,619,350
1,0,1,619,350
1,0,1,620,350
1,0,1,620,350
1,0,1,610,350
1,0,1,606,350
1,0,1,606,350
1,0,1,608,350
1,0,1,607,350
1,0,1,608,350
1,0,1,610,350
1,0,1,609,350
1,0,1,609,350
1,0,1,609,350
1,0,1,611,350
1,0,1,611,350
1,0,1,612,350
1,0,1,613,350
1,0,1,612,350
1,0,1,612,350
1,0,1,615,350
1,0,1,612,350
1,0,1,613,350
1,0,1,615,350
1,0,1,609,350
1,0,1,597,350
1,0,0,614,350
1,0,0,637,350
1,0,0,635,350
1,0,1,621,350
1,0,1,598,350
1,0,1,601,350
1,0,1,607,350
1,0,1,607,350
1,0,1,605,350
1,0,1,606,350
1,0,1,608,350
1,0,1,606,350
1,0,1,607,350
1,0,1,608,350
1,0,1,608,350
1,0,1,610,350
1,0,1,610,350
1,0,1,610,350
1,0,1,610,350
1,0,1,611,350
1,0,0,624,350
1,0,0,639,350
1,0,0,635,350
1,0,1,626,350
1,0,1,622,350
1,0,1,622,350
1,0,1,620,350
1,0,1,622,350
1,0,1,612,350
1,0,1,604,350
1,0,1,606,350
1,0,1,607,350
1,0,1,608,350
1,0,1,608,350
1,0,1,607,350
1,0,1,609,350
1,0,1,610,350
1,0,1,611,350
1,0,1,612,350
1,0,1,611,350
1,0,0,625,350
1,0,0,642,350
1,0,0,638,350
1,0,1,627,350
1,0,1,623,350
1,0,1,625,350
1,0,1,623,350
1,0,1,622,350
1,0,1,623,350
1,0,1,626,350
1,0,1,625,350
1,0,1,627,350
1,0,1,627,350
1,0,1,615,350
1,0,1,609,350
1,0,1,611,350
1,0,1,611,350
1,0,1,612,350
1,0,1,613,350
1,0,1,614,350
1,0,0,626,350
1,0,0,642,350
1,0,0,637,350
1,0,1,628,350
1,0,1,621,350
1,0,1,622,350
1,0,1,626,350
1,0,1,624,350
1,0,1,624,350
1,0,1,625,350
1,0,1,627,350
1,0,1,628,350
1,0,1,631,350
1,0,1,630,350
1,0,1,629,350
1,0,1,629,350
1,0,1,634,350
1,0,1,634,350
1,0,1,629,350
1,0,1,615,350
1,0,0,627,350
1,0,0,641,350
1,0,0,640,350
1,0,1,625,350
1,0,1,605,350
1,0,1,607,350
1,0,1,607,350
1,0,1,608,350
1,0,1,610,350
1,0,1,608,350
1,0,1,613,350
1,0,1,610,350
1,0,1,611,350
1,0,1,610,350
1,0,1,611,350
1,0,1,613,350
1,0,1,615,350
1,0,1,614,350
1,0,1,614,350
1,0,1,598,350
1,0,0,620,350
1,0,0,642,350
1,0,0,640,350
1,0,1,622,350
1,0,1,582,350
1,0,1,586,350
1,0,1,590,350
1,0,1,590,350
1,0,1,592,350
1,0,1,593,350
1,0,1,592,350
1,0,1,591,350
1,0,1,590,350
1,0,1,594,350
1,0,1,593,350
1,0,1,593,350
1,0,1,593,350
1,0,1,595,350
1,0,1,594,350
1,0,1,575,350
1,0,0,608,350
1,0,0,640,350
1,0,0,643,350
1,0,1,621,350
1,0,1,567,350
1,0,1,571,350
1,0,1,570,350
1,0,1,573,350
1,0,1,570,350
1,0,1,574,350
1,0,1,574,350
1,0,1,572,350
1,0,1,574,350
1,0,1,571,350
1,0,1,576,350
1,0,1,578,350
1,0,1,573,350
1,0,1,577,350
1,0,1,574,350
1,0,1,561,350
1,0,0,597,350
1,0,0,642,350
1,0,0,640,350
1,0,1,631,350
1,0,1,550,350
1,0,1,553,350
1,0,1,554,350
1,0,1,555,350
1,0,1,556,350
1,0,1,556,350
1,0,1,559,350
1,0,1,557,350
1,0,1,560,350
1,0,1,555,350
1,0,1,559,350
1,0,1,557,350
1,0,1,557,350
1,0,1,556,350
1,0,1,569,350
1,0,1,544,350
1,0,1,541,350
1,0,1,544,350
1,0,1,542,350
1,0,1,544,350
1,0,1,542,350
1,0,1,544,350
1,0,1,545,350
1,0,1,544,350
1,0,1,544,350
1,0,1,545,350
1,0,1,542,350
1,0,1,544,350
1,0,1,543,350
1,0,1,542,350
1,0,1,544,350
1,0,1,542,350
1,0,1,544,350
1,0,1,546,350
1,0,1,555,350
1,0,1,527,350
1,0,1,536,350
1,0,1,529,350
1,0,1,529,350
1,0,1,528,350
1,0,1,530,350
1,0,1,533,350
1,0,1,535,350
1,0,1,528,350
1,0,1,528,350
1,0,1,529,350
1,0,1,530,350
1,0,1,537,350
1,0,1,529,350
1,0,1,533,350
1,0,1,532,350
1,0,1,528,350
1,0,1,532,350
1,0,1,528,350
1,0,1,539,350
1,0,1,524,350
1,0,1,524,350
1,0,1,516,350
1,0,1,519,350
1,0,1,517,350
1,0,1,513,350
1,0,1,519,350
1,0,1,526,350
1,0,1,519,350
1,0,1,511,350
1,0,0,567,350
1,0,0,645,350
1,0,0,640,350
1,0,0,634,350
1,0,1,627,350
1,0,1,511,350
1,0,1,509,350
1,0,1,507,350
1,0,1,510,350
1,0,1,522,350
1,0,1,507,350
1,0,1,500,350
1,0,1,495,350
1,0,1,504,350
1,0,1,510,350
1,0,1,494,350
1,0,1,498,350
1,0,1,509,350
1,0,1,496,350
1,0,1,498,350
1,0,1,508,350
1,0,1,499,350
1,0,1,495,350
1,0,1,504,350
1,0,1,510,350
1,0,1,495,350
1,0,1,500,350
1,0,1,510,350
1,0,1,498,350
1,0,1,507,350
1,0,1,482,350
1,0,1,498,350
1,0,1,498,350
1,0,1,484,350
1,0,1,491,350
1,0,1,492,350
1,0,1,486,350
1,0,1,503,350
1,0,1,486,350
1,0,1,499,350
1,0,1,502,350
1,0,1,483,350
1,0,1,494,350
1,0,1,497,350
1,0,1,503,350
1,0,1,499,350
1,0,1,493,350
1,0,1,485,350
1,0,1,502,350
1,0,1,487,350
1,0,1,489,350
1,0,1,498,350
1,0,1,480,350
1,0,1,493,350
1,0,1,495,350
1,0,1,486,350
1,0,1,474,350
1,0,1,478,350
1,0,1,488,350
1,0,1,454,350
1,0,1,483,350
1,0,1,496,350
1,0,1,496,350
1,0,1,481,350
1,0,1,479,350
1,0,1,498,350
1,0,1,508,350
1,0,1,497,350
1,0,1,499,350
1,0,1,505,350
1,0,1,502,350
1,0,1,495,350
1,0,1,503,350
1,0,1,509,350
1,0,1,496,350
1,0,1,499,350
1,0,1,509,350
1,0,1,497,350
1,0,1,500,350
1,0,1,505,350
1,0,1,504,350
1,0,1,494,350
1,0,1,503,350
1,0,1,506,350
1,0,1,496,350
1,0,1,492,350
1,0,1,484,350
1,0,1,500,350
1,0,1,486,350
1,0,1,499,350
1,0,1,500,350
1,0,1,482,350
1,0,1,492,350
1,0,1,502,350
1,0,1,455,350
1,0,1,508,350
1,0,1,497,350
1,0,1,497,350
1,0,1,510,350
1,0,1,419,350
1,0,1,509,350
1,0,1,515,350
1,0,1,522,350
1,0,1,513,350
1,0,1,517,350
1,0,1,514,350
1,0,1,518,350
1,0,1,514,350
1,0,1,511,350
1,0,1,522,350
1,0,1,518,350
1,0,1,520,350
1,0,1,512,350
1,0,1,511,350
1,0,1,527,350
1,0,1,508,350
1,0,1,494,350
1,0,1,500,350
1,0,1,510,350
1,0,1,503,350
1,0,1,499,350
1,0,1,510,350
1,0,1,504,350
1,0,1,496,350
1,0,1,501,350
1,0,1,508,350
1,0,1,493,350
1,0,1,500,350
1,0,1,511,350
1,0,1,501,350
1,0,1,499,350
1,0,1,511,350
1,0,1,505,350
1,0,1,495,350
1,0,1,519,350
1,0,1,485,350
1,0,1,503,350
1,0,1,487,350
1,0,1,489,350
1,0,1,482,350
1,0,1,482,350
1,0,1,496,350
1,0,1,497,350
1,0,1,484,350
1,0,1,488,350
1,0,1,491,350
1,0,1,486,350
1,0,1,503,350
1,0,1,485,350
1,0,1,498,350
1,0,1,501,350
1,0,1,482,350
1,0,1,494,350
1,0,1,496,350
1,0,1,509,350
1,0,1,466,350
1,0,1,490,350
1,0,1,473,350
1,0,1,484,350
1,0,1,424,350
1,0,1,493,350
1,0,1,493,350
1,0,1,482,350
1,0,1,497,350
1,0,1,446,350
1,0,1,507,350
1,0,1,495,350
1,0,1,498,350
1,0,1,509,350
1,0,1,501,350
1,0,1,496,350
1,0,1,508,350
1,0,1,501,350
1,0,1,496,350
1,0,1,501,350
1,0,1,509,350
1,0,1,493,350
1,0,1,498,350
1,0,1,509,350
1,0,1,502,350
1,0,1,497,350
1,0,1,509,350
1,0,1,503,350
1,0,1,495,350
1,0,1,520,350
1,0,1,484,350
1,0,1,502,350
1,0,1,485,350
1,0,1,485,350
1,0,1,481,350
1,0,1,481,350
1,0,1,497,350
1,0,1,494,350
1,0,1,490,350
1,0,1,415,350
1,0,1,495,350
1,0,1,500,350
1,0,1,507,350
1,0,1,497,350
1,0,1,495,350
1,0,1,498,350
1,0,1,507,350
1,0,1,497,350
1,0,1,496,350
1,0,1,503,350
1,0,1,503,350
1,0,1,494,350
1,0,1,505,350
1,0,1,510,350
1,0,1,495,350
1,0,1,490,350
1,0,1,486,350
1,0,1,502,350
1,0,1,486,350
1,0,1,498,350
1,0,1,499,350
1,0,1,480,350
1,0,1,491,350
1,0,1,497,350
1,0,1,496,350
1,0,1,498,350
1,0,1,487,350
1,0,1,483,350
1,0,1,502,350
1,0,1,437,350
1,0,1,504,350
1,0,1,493,350
1,0,1,504,350
1,0,1,509,350
1,0,1,495,350
1,0,1,499,350
1,0,1,508,350
1,0,1,498,350
1,0,1,499,350
1,0,1,505,350
1,0,1,505,350
1,0,1,496,350
1,0,1,504,350
1,0,1,507,350
1,0,1,496,350
1,0,1,491,350
1,0,1,483,350
1,0,1,504,350
1,0,1,486,350
1,0,1,498,350
1,0,1,499,350
1,0,1,480,350
1,0,1,494,350
1,0,1,497,350
1,0,1,500,350
1,0,1,498,350
1,0,1,486,350
1,0,1,486,350
1,0,1,501,350
1,0,1,490,350
1,0,1,492,350
1,0,1,498,350
1,0,1,482,350
1,0,1,494,350
1,0,1,449,350
1,0,1,508,350
1,0,1,495,350
1,0,1,498,350
1,0,1,509,350
1,0,1,505,350
1,0,1,494,350
1,0,1,503,350
1,0,1,505,350
1,0,1,497,350
1,0,1,514,350
1,0,1,482,350
1,0,1,502,350
1,0,1,489,350
1,0,1,487,350
1,0,1,481,350
1,0,1,482,350
1,0,1,491,350
1,0,1,498,350
1,0,1,481,350
1,0,1,493,350
1,0,1,493,350
1,0,1,486,350
1,0,1,500,350
1,0,1,488,350
1,0,1,400,350
1,0,1,495,350
1,0,1,504,350
1,0,1,506,350
1,0,1,494,350
1,0,1,497,350
1,0,1,511,350
1,0,1,493,350
1,0,1,498,350
1,0,1,498,350
1,0,1,446,350
1,0,1,518,350
1,0,1,514,350
1,0,1,511,350
1,0,1,509,350
1,0,1,505,350
1,0,0,562,350
1,0,0,640,350
1,0,0,637,350
1,0,0,631,350
1,0,1,589,350
1,0,1,506,350
1,0,1,515,350
1,0,1,509,350
1,0,1,506,350
1,0,1,452,350
1,0,1,530,350
1,0,1,523,350
1,0,1,525,350
1,0,1,528,350
1,0,1,468,350
1,0,1,541,350
1,0,1,539,350
1,0,1,539,350
1,0,1,539,350
1,0,1,544,350
1,0,1,538,350
1,0,1,538,350
1,0,1,541,350
1,0,1,542,350
1,0,1,544,350
1,0,1,539,350
1,0,1,539,350
1,0,1,540,350
1,0,1,545,350
1,0,1,546,350
1,0,1,541,350
1,0,1,539,350
1,0,1,545,350
1,0,1,542,350
1,0,1,545,350
1,0,1,531,350
1,0,1,530,350
1,0,1,528,350
1,0,1,533,350
1,0,1,529,350
1,0,1,529,350
1,0,1,531,350
1,0,1,526,350
1,0,1,530,350
1,0,1,529,350
1,0,1,530,350
1,0,1,535,350
1,0,1,525,350
1,0,1,529,350
1,0,1,526,350
1,0,1,529,350
1,0,1,532,350
1,0,1,530,350
1,0,1,530,350
1,0,1,531,350
1,0,1,511,350
1,0,1,516,350
1,0,1,523,350
1,0,1,519,350
1,0,1,519,350
1,0,1,511,350
1,0,1,516,350
1,0,1,523,350
1,0,1,514,350
1,0,1,522,350
1,0,1,514,350
1,0,1,523,350
1,0,1,519,350
1,0,1,514,350
1,0,1,525,350
1,0,1,519,350
1,0,1,523,350
1,0,1,514,350
1,0,1,512,350
1,0,1,531,350
1,0,1,511,350
1,0,1,495,350
1,0,1,502,350
1,0,1,511,350
1,0,1,506,350
1,0,1,500,350
1,0,1,513,350
1,0,1,505,350
1,0,1,497,350
1,0,1,503,350
1,0,1,511,350
1,0,1,496,350
1,0,1,501,350
1,0,1,513,350
1,0,1,505,350
1,0,1,500,350
1,0,1,513,350
1,0,1,506,350
1,0,1,504,350
1,0,1,498,350
1,0,1,493,350
1,0,1,486,350
1,0,1,502,350
1,0,1,486,350
1,0,1,502,350
1,0,1,503,350
1,0,1,482,350
1,0,1,489,350
1,0,1,503,350
1,0,1,492,350
1,0,1,493,350
1,0,1,496,350
1,0,1,483,350
1,0,1,499,350
1,0,1,488,350
1,0,1,484,350
1,0,1,501,350
1,0,1,486,350
1,0,1,488,350
1,0,1,482,350
1,0,1,482,350
1,0,1,492,350
1,0,1,496,350
1,0,1,482,350
1,0,1,482,350
1,0,1,488,350
1,0,1,471,350
1,0,1,492,350
1,0,1,473,350
1,0,1,488,350
1,0,1,483,350
1,0,1,472,350
1,0,1,493,350
1,0,1,470,350
1,0,1,485,350
1,0,1,500,350
1,0,1,483,350
1,0,1,493,350
1,0,1,495,350
1,0,1,410,350
1,0,1,494,350
1,0,1,502,350
1,0,1,514,350
1,0,1,498,350
1,0,1,497,350
1,0,1,512,350
1,0,1,500,350
1,0,1,496,350
1,0,1,503,350
1,0,1,509,350
1,0,1,495,350
1,0,1,500,350
1,0,1,510,350
1,0,1,498,350
1,0,1,507,350
1,0,1,479,350
1,0,1,495,350
1,0,1,496,350
1,0,1,482,350
1,0,1,486,350
1,0,1,492,350
1,0,1,486,350
1,0,1,502,350
1,0,1,486,350
1,0,1,497,350
1,0,1,500,350
1,0,1,483,350
1,0,1,492,350
1,0,1,495,350
1,0,1,417,350
1,0,1,494,350
1,0,1,500,350
1,0,1,515,350
1,0,1,497,350
1,0,1,494,350
1,0,1,508,350
1,0,1,500,350
1,0,1,496,350
1,0,1,505,350
1,0,1,498,350
1,0,1,496,350
1,0,1,490,350
1,0,1,483,350
1,0,1,501,350
1,0,1,486,350
1,0,1,486,350
1,0,1,498,350
1,0,1,481,350
1,0,1,492,350
1,0,1,481,350
1,0,1,482,350
1,0,1,498,350
1,0,1,492,350
1,0,1,486,350
1,0,1,472,350
1,0,1,502,350
1,0,1,507,350
1,0,1,496,350
1,0,1,495,350
1,0,1,469,350
1,0,1,515,350
1,0,1,513,350
1,0,1,507,350
1,0,1,516,350
1,0,1,516,350
1,0,1,524,350
1,0,1,515,350
1,0,1,509,350
1,0,1,513,350
1,0,1,511,350
1,0,1,514,350
1,0,1,510,350
1,0,1,509,350
1,0,1,520,350
1,0,1,517,350
1,0,1,504,350
1,0,1,506,350
1,0,1,495,350
1,0,1,500,350
1,0,1,510,350
1,0,1,499,350
1,0,1,500,350
1,0,1,508,350
1,0,1,505,350
1,0,1,495,350
1,0,1,505,350
1,0,1,507,350
1,0,1,495,350
1,0,1,500,350
1,0,1,511,350
1,0,1,499,350
1,0,1,498,350
1,0,1,509,350
1,0,1,504,350
1,0,1,501,350
1,0,1,485,350
1,0,1,491,350
1,0,1,500,350
1,0,1,481,350
1,0,1,493,350
1,0,1,496,350
1,0,1,483,350
1,0,1,498,350
1,0,1,494,350
1,0,1,500,350
1,0,1,502,350
1,0,1,482,350
1,0,1,487,350
1,0,1,500,350
1,0,1,492,350
1,0,1,494,350
1,0,1,497,350
1,0,1,482,350
1,0,1,498,350
1,0,1,486,350
1,0,1,486,350
1,0,1,500,350
1,0,1,486,350
1,0,1,492,350
1,0,1,490,350
1,0,1,490,350
1,0,1,475,350
1,0,1,482,350
1,0,1,486,350
1,0,1,466,350
1,0,1,480,350
1,0,1,492,350
1,0,1,498,350
1,0,1,481,350
1,0,1,482,350
1,0,1,499,350
1,0,1,509,350
1,0,1,501,350
1,0,1,496,350
1,0,1,446,350
1,0,1,522,350
1,0,1,521,350
1,0,1,511,350
1,0,1,510,350
1,0,1,518,350
1,0,1,525,350
1,0,1,515,350
1,0,1,508,350
1,0,1,510,350
1,0,1,506,350
1,0,1,515,350
1,0,1,513,350
1,0,1,509,350
1,0,1,515,350
1,0,1,511,350
1,0,1,515,350
1,0,1,510,350
1,0,1,510,350
1,0,1,519,350
1,0,1,516,350
1,0,1,502,350
1,0,1,508,350
1,0,1,495,350
1,0,1,495,350
1,0,1,497,350
1,0,1,507,350
1,0,1,508,350
1,0,1,497,350
1,0,1,503,350
1,0,1,507,350
1,0,0,566,350
1,0,0,641,350
1,0,0,639,350
1,0,0,632,350
1,0,1,592,350
1,0,1,505,350
1,0,1,517,350
1,0,1,514,350
1,0,1,504,350
1,0,1,453,350
1,0,1,532,350
1,0,1,526,350
1,0,1,524,350
1,0,1,530,350
1,0,1,527,350
1,0,1,527,350
1,0,1,526,350
1,0,1,524,350
1,0,1,533,350
1,0,1,539,350
1,0,1,514,350
1,0,1,511,350
1,0,1,508,350
1,0,1,517,350
1,0,1,508,350
1,0,1,513,350
1,0,1,511,350
1,0,1,512,350
1,0,1,523,350
1,0,1,510,350
1,0,1,511,350
1,0,1,509,350
1,0,1,520,350
1,0,1,523,350
1,0,1,511,350
1,0,1,511,350
1,0,1,513,350
1,0,1,521,350
1,0,1,517,350
1,0,1,502,350
1,0,1,495,350
1,0,1,503,350
1,0,1,511,350
1,0,1,500,350
1,0,1,497,350
1,0,1,510,350
1,0,1,507,350
1,0,1,498,350
1,0,1,506,350
1,0,1,514,350
1,0,1,496,350
1,0,1,504,350
1,0,1,513,350
1,0,1,500,350
1,0,1,498,350
1,0,1,510,350
1,0,1,505,350
1,0,1,496,350
1,0,1,505,350
1,0,1,514,350
1,0,1,498,350
1,0,1,488,350
1,0,1,486,350
1,0,1,502,350
1,0,1,485,350
1,0,1,487,350
1,0,1,502,350
1,0,1,481,350
1,0,1,493,350
1,0,1,482,350
1,0,1,484,350
1,0,1,500,350
1,0,1,491,350
1,0,1,484,350
1,0,1,483,350
1,0,1,485,350
1,0,1,488,350
1,0,1,499,350
1,0,1,481,350
1,0,1,494,350
1,0,1,496,350
1,0,1,483,350
1,0,1,498,350
1,0,1,489,350
1,0,1,505,350
1,0,1,469,350
1,0,1,491,350
1,0,1,476,350
1,0,1,479,350
1,0,1,484,350
1,0,1,468,350
1,0,1,490,350
1,0,1,474,350
1,0,1,470,350
1,0,1,384,350
1,0,1,496,350
1,0,1,482,350
1,0,1,498,350
1,0,1,491,350
1,0,1,416,350
1,0,1,494,350
1,0,1,501,350
1,0,1,509,350
1,0,1,497,350
1,0,1,469,350
1,0,1,514,350
1,0,1,511,350
1,0,1,508,350
1,0,1,515,350
1,0,1,506,350
1,0,1,512,350
1,0,1,509,350
1,0,1,511,350
1,0,1,524,350
1,0,1,508,350
1,0,1,512,350
1,0,1,508,350
1,0,1,518,350
1,0,1,519,350
1,0,1,510,350
1,0,1,500,350
1,0,1,510,350
1,0,1,505,350
1,0,1,497,350
1,0,1,503,350
1,0,1,509,350
1,0,1,494,350
1,0,1,500,350
1,0,1,514,350
1,0,1,502,350
1,0,1,500,350
1,0,1,511,350
1,0,1,505,350
1,0,1,497,350
1,0,1,502,350
1,0,1,509,350
1,0,1,494,350
1,0,1,500,350
1,0,1,510,350
1,0,1,498,350
1,0,1,497,350
1,0,1,482,350
1,0,1,499,350
1,0,1,491,350
1,0,1,501,350
1,0,1,501,350
1,0,1,487,350
1,0,1,487,350
1,0,1,500,350
1,0,1,491,350
1,0,1,494,350
1,0,1,493,350
1,0,1,484,350
1,0,1,498,350
1,0,1,485,350
1,0,1,485,350
1,0,1,501,350
1,0,1,485,350
1,0,1,487,350
1,0,1,481,350
1,0,1,481,350
1,0,1,494,350
1,0,1,496,350
1,0,1,483,350
1,0,1,482,350
1,0,1,490,350
1,0,1,467,350
1,0,1,491,350
1,0,1,473,350
1,0,1,482,350
1,0,1,497,350
1,0,1,482,350
1,0,1,498,350
1,0,1,492,350
1,0,1,408,350
1,0,1,496,350
1,0,1,504,350
1,0,1,511,350
1,0,1,493,350
1,0,1,461,350
1,0,1,519,350
1,0,1,517,350
1,0,1,509,350
1,0,1,513,350
1,0,1,513,350
1,0,1,514,350
1,0,1,511,350
1,0,1,509,350
1,0,1,520,350
1,0,1,508,350
1,0,1,513,350
1,0,1,509,350
1,0,1,512,350
1,0,1,508,350
1,0,1,514,350
1,0,1,522,350
1,0,1,516,350
1,0,1,512,350
1,0,1,508,350
1,0,1,521,350
1,0,1,498,350
1,0,1,495,350
1,0,1,506,350
1,0,1,503,350
1,0,1,493,350
1,0,1,503,350
1,0,1,509,350
1,0,1,493,350
1,0,1,501,350
1,0,1,512,350
1,0,1,498,350
1,0,1,501,350
1,0,1,509,350
1,0,1,505,350
1,0,1,495,350
1,0,1,504,350
1,0,1,507,350
1,0,1,494,350
1,0,1,499,350
1,0,1,518,350
1,0,1,492,350
1,0,1,492,350
1,0,1,483,350
1,0,1,499,350
1,0,1,485,350
1,0,1,485,350
1,0,1,501,350
1,0,1,484,350
1,0,1,486,350
1,0,1,481,350
1,0,1,480,350
1,0,1,497,350
1,0,1,493,350
1,0,1,481,350
1,0,1,487,350
1,0,1,490,350
1,0,1,484,350
1,0,1,500,350
1,0,1,484,350
1,0,1,488,350
1,0,1,473,350
1,0,1,479,350
1,0,1,483,350
1,0,1,470,350
1,0,1,401,350
1,0,1,503,350
1,0,1,483,350
1,0,1,487,350
1,0,1,498,350
1,0,1,423,350
1,0,1,497,350
1,0,1,496,350
1,0,1,510,350
1,0,1,500,350
1,0,1,472,350
1,0,1,519,350
1,0,1,508,350
1,0,1,508,350
1,0,1,519,350
1,0,1,507,350
1,0,1,512,350
1,0,1,505,350
1,0,1,511,350
1,0,1,519,350
1,0,1,506,350
1,0,1,508,350
1,0,1,510,350
1,0,1,519,350
1,0,1,514,350
1,0,1,514,350
1,0,1,508,350
1,0,1,510,350
1,0,1,525,350
1,0,1,517,350
1,0,1,504,350
1,0,1,494,350
1,0,1,500,350
1,0,1,511,350
1,0,1,501,350
1,0,1,496,350
1,0,1,505,350
1,0,1,502,350
1,0,1,496,350
1,0,1,504,350
1,0,1,511,350
1,0,1,495,350
1,0,1,498,350
1,0,1,511,350
1,0,1,502,350
1,0,1,495,350
1,0,1,505,350
1,0,1,504,350
1,0,1,497,350
1,0,1,496,350
1,0,1,507,350
1,0,1,481,350
1,0,1,493,350
1,0,1,493,350
1,0,1,482,350
1,0,1,491,350
1,0,0,559,350
1,0,0,643,350
1,0,0,636,350
1,0,0,632,350
1,0,1,617,350
1,0,1,498,350
1,0,1,491,350
1,0,1,494,350
1,0,1,511,350
1,0,1,405,350
1,0,1,508,350
1,0,1,505,350
1,0,1,517,350
1,0,1,516,350
1,0,1,416,350
1,0,1,525,350
1,0,1,525,350
1,0,1,529,350
1,0,1,524,350
1,0,1,433,350
1,0,1,543,350
1,0,1,544,350
1,0,1,542,350
1,0,1,543,350
1,0,1,537,350
1,0,1,543,350
1,0,1,545,350
1,0,1,542,350
1,0,1,546,350
1,0,1,543,350
1,0,1,542,350
1,0,1,544,350
1,0,1,543,350
1,0,1,543,350
1,0,1,545,350
1,0,1,523,350
1,0,1,526,350
1,0,1,535,350
1,0,1,525,350
1,0,1,526,350
1,0,1,527,350
1,0,1,527,350
1,0,1,534,350
1,0,1,524,350
1,0,1,534,350
1,0,1,531,350
1,0,1,525,350
1,0,1,530,350
1,0,1,527,350
1,0,1,535,350
1,0,1,533,350
1,0,1,525,350
1,0,1,528,350
1,0,1,533,350
1,0,1,540,350
1,0,1,522,350
1,0,1,513,350
1,0,1,512,350
1,0,1,514,350
1,0,1,515,350
1,0,1,518,350
1,0,1,515,350
1,0,1,510,350
1,0,1,518,350
1,0,1,509,350
1,0,1,515,350
1,0,1,512,350
1,0,1,513,350
1,0,1,522,350
1,0,1,509,350
1,0,1,512,350
1,0,1,511,350
1,0,1,519,350
1,0,1,522,350
1,0,1,512,350
1,0,1,499,350
1,0,1,509,350
1,0,1,505,350
1,0,1,496,350
1,0,1,503,350
1,0,1,510,350
1,0,1,497,350
1,0,1,499,350
1,0,1,511,350
1,0,1,503,350
1,0,1,499,350
1,0,1,510,350
1,0,1,504,350
1,0,1,495,350
1,0,1,503,350
1,0,1,508,350
1,0,1,496,350
1,0,1,500,350
1,0,1,499,350
1,0,1,521,350
