V_set,I_in,P_in,V_out,Load,P_out
0.25,0.023687709,0.00592192725,1.479147,15000,0.0001458583898406
0.35,0.035842674000000005,0.012544935900000002,1.5025869999999997,7800,0.000289457396483205
0.45,0.046731219000000004,0.021029048550000002,1.48265,6700,0.00032809716753731346
0.55,0.066167892,0.0363923406,1.490526,4600,0.0004829712514513044
0.65,0.11440892,0.074365798,1.8044730000000002,1030,0.0031612842793485446
