V_set,I_in,P_in,V_out,Load,P_out
0.25,0.023814512,0.005953628,1.509073,15830,0.00014385984329305117
0.35,0.037124793,0.01299367755,1.509497,7800,0.00029212579397551284
0.45,0.050783278,0.022852475100000002,1.4736730000000002,5900,0.00036808679846254245
0.55,0.06808402599999999,0.037446214299999996,1.491905,3900,0.0005707129561602565
0.65,0.110357693,0.07173250045,1.7466760000000001,830,0.0036757554806939765
