V_set,I_in,P_in,V_out,Load,P_out
0.25,0.023658321000000003,0.005914580250000001,1.4984229999999998,9400,0.000238858668822234
0.35,0.03555445,0.0124440575,1.50852,6300,0.00036121152228571436
0.45,0.047333435,0.02130004575,0.9568619999999999,3300,0.000277449965770909
0.55,0.06172616900000001,0.03394939295000001,1.5142900000000001,2500,0.0009172296816400001
0.65,0.11508319000000003,0.07480407350000003,1.8097480000000001,1080,0.00303258131805926
