V_set,I_in,P_in,V_out,Load,P_out
0.25,0.023875296,0.005968824,1.494971,14920,0.0001497947916113271
0.35,0.036366792999999994,0.012728377549999998,1.5113600000000003,7720,0.00029588200124352343
0.45,0.047558460000000004,0.021401307,1.483354,6020,0.0003655048321122924
0.55,0.071837394,0.0395105667,1.5041449999999998,4020,0.0005627990500062188
0.65,0.11498138,0.074737897,1.8020780000000003,830,0.003912632672390362
