Time,Current
2024-12-13 18:39:23.414,0.03699999999999999
2024-12-13 18:39:23.461,0.03699999999999999
2024-12-13 18:39:23.502,0.03699999999999999
2024-12-13 18:39:23.569,0.03699999999999999
2024-12-13 18:39:23.616,0.03699999999999999
2024-12-13 18:39:23.668,0.03699999999999999
2024-12-13 18:39:23.704,0.03699999999999999
2024-12-13 18:39:23.756,0.044
2024-12-13 18:39:23.828,0.044
2024-12-13 18:39:23.854,0.044
2024-12-13 18:39:24.091,0.02700000000000001
2024-12-13 18:39:24.123,0.02700000000000001
2024-12-13 18:39:24.164,0.02700000000000001
2024-12-13 18:39:24.216,0.02700000000000001
2024-12-13 18:39:24.289,0.02700000000000001
2024-12-13 18:39:24.320,0.02700000000000001
2024-12-13 18:39:24.356,0.02700000000000001
2024-12-13 18:39:24.388,0.02700000000000001
2024-12-13 18:39:24.445,0.029000000000000012
2024-12-13 18:39:24.481,0.029000000000000012
2024-12-13 18:39:26.615,0.044
2024-12-13 18:39:26.672,0.044
2024-12-13 18:39:26.714,0.044
2024-12-13 18:39:26.744,0.044
2024-12-13 18:39:26.770,0.044
2024-12-13 18:39:26.802,0.044
2024-12-13 18:39:26.859,0.044
2024-12-13 18:39:26.900,0.02700000000000001
2024-12-13 18:39:26.937,0.02700000000000001
2024-12-13 18:39:26.973,0.02700000000000001
2024-12-13 18:39:28.614,0.02700000000000001
2024-12-13 18:39:28.666,0.02700000000000001
2024-12-13 18:39:28.691,0.02700000000000001
2024-12-13 18:39:28.723,0.02700000000000001
2024-12-13 18:39:28.759,0.02700000000000001
2024-12-13 18:39:28.795,0.02700000000000001
2024-12-13 18:39:28.847,0.02700000000000001
2024-12-13 18:39:28.904,0.02700000000000001
2024-12-13 18:39:28.961,0.02700000000000001
2024-12-13 18:39:28.992,0.02700000000000001
2024-12-13 18:39:30.043,0.02700000000000001
2024-12-13 18:39:30.079,0.02700000000000001
2024-12-13 18:39:30.094,0.02700000000000001
2024-12-13 18:39:30.110,0.02700000000000001
2024-12-13 18:39:30.162,0.02700000000000001
2024-12-13 18:39:30.189,0.02700000000000001
2024-12-13 18:39:30.230,0.02700000000000001
2024-12-13 18:39:30.272,0.02700000000000001
2024-12-13 18:39:30.303,0.02700000000000001
2024-12-13 18:39:30.335,0.02800000000000001
2024-12-13 18:39:30.635,0.02800000000000001
2024-12-13 18:39:30.644,0.02800000000000001
2024-12-13 18:39:30.658,0.02800000000000001
2024-12-13 18:39:30.662,0.02700000000000001
2024-12-13 18:39:30.695,0.02700000000000001
2024-12-13 18:39:30.712,0.02700000000000001
2024-12-13 18:39:30.743,0.02700000000000001
2024-12-13 18:39:30.760,0.02700000000000001
2024-12-13 18:39:30.796,0.02700000000000001
2024-12-13 18:39:30.824,0.02700000000000001
2024-12-13 18:39:32.684,0.045
2024-12-13 18:39:32.741,0.045
2024-12-13 18:39:32.809,0.03399999999999999
2024-12-13 18:39:32.835,0.03399999999999999
2024-12-13 18:39:32.871,0.03399999999999999
2024-12-13 18:39:32.929,0.03399999999999999
2024-12-13 18:39:33.027,0.03399999999999999
2024-12-13 18:39:33.069,0.03399999999999999
2024-12-13 18:39:33.115,0.02700000000000001
2024-12-13 18:39:33.152,0.02700000000000001
2024-12-13 18:39:34.497,0.02700000000000001
2024-12-13 18:39:34.534,0.02700000000000001
2024-12-13 18:39:34.555,0.02700000000000001
2024-12-13 18:39:34.586,0.02700000000000001
2024-12-13 18:39:34.617,0.02700000000000001
2024-12-13 18:39:34.669,0.02700000000000001
2024-12-13 18:39:34.731,0.02700000000000001
2024-12-13 18:39:34.845,0.02700000000000001
2024-12-13 18:39:34.877,0.02700000000000001
2024-12-13 18:39:34.928,0.02700000000000001
2024-12-13 18:39:36.783,0.02700000000000001
2024-12-13 18:39:36.809,0.02700000000000001
2024-12-13 18:39:36.840,0.02700000000000001
2024-12-13 18:39:36.877,0.02700000000000001
2024-12-13 18:39:36.898,0.02700000000000001
2024-12-13 18:39:36.944,0.02700000000000001
2024-12-13 18:39:37.012,0.02700000000000001
2024-12-13 18:39:37.059,0.02700000000000001
2024-12-13 18:39:37.110,0.02700000000000001
2024-12-13 18:39:37.168,0.02700000000000001
2024-12-13 18:39:38.254,0.02700000000000001
2024-12-13 18:39:38.285,0.02700000000000001
2024-12-13 18:39:38.327,0.040999999999999995
2024-12-13 18:39:38.394,0.040999999999999995
2024-12-13 18:39:38.426,0.040999999999999995
2024-12-13 18:39:38.457,0.040999999999999995
2024-12-13 18:39:38.515,0.040999999999999995
2024-12-13 18:39:38.551,0.040999999999999995
2024-12-13 18:39:38.613,0.040999999999999995
2024-12-13 18:39:38.670,0.043
2024-12-13 18:39:39.608,0.02700000000000001
2024-12-13 18:39:39.645,0.02700000000000001
2024-12-13 18:39:39.703,0.02700000000000001
2024-12-13 18:39:39.745,0.02700000000000001
2024-12-13 18:39:39.787,0.02700000000000001
2024-12-13 18:39:39.839,0.02700000000000001
2024-12-13 18:39:39.870,0.02700000000000001
2024-12-13 18:39:39.902,0.02700000000000001
2024-12-13 18:39:39.913,0.02700000000000001
2024-12-13 18:39:39.934,0.02700000000000001
2024-12-13 18:39:41.065,0.02700000000000001
2024-12-13 18:39:41.107,0.02700000000000001
2024-12-13 18:39:41.150,0.02700000000000001
2024-12-13 18:39:41.217,0.02700000000000001
2024-12-13 18:39:41.290,0.02700000000000001
2024-12-13 18:39:41.347,0.02700000000000001
2024-12-13 18:39:41.394,0.02700000000000001
2024-12-13 18:39:41.451,0.045
2024-12-13 18:39:41.518,0.045
2024-12-13 18:39:41.570,0.045
2024-12-13 18:39:42.546,0.02700000000000001
2024-12-13 18:39:42.583,0.02700000000000001
2024-12-13 18:39:42.620,0.02700000000000001
2024-12-13 18:39:42.656,0.02700000000000001
2024-12-13 18:39:42.682,0.02700000000000001
2024-12-13 18:39:42.719,0.02700000000000001
2024-12-13 18:39:42.770,0.02700000000000001
2024-12-13 18:39:42.796,0.02700000000000001
2024-12-13 18:39:42.843,0.02700000000000001
2024-12-13 18:39:42.865,0.02700000000000001
2024-12-13 18:39:43.660,0.02700000000000001
2024-12-13 18:39:43.707,0.02700000000000001
2024-12-13 18:39:43.729,0.02700000000000001
2024-12-13 18:39:43.760,0.02700000000000001
2024-12-13 18:39:43.797,0.02700000000000001
2024-12-13 18:39:43.824,0.02700000000000001
2024-12-13 18:39:43.850,0.02700000000000001
2024-12-13 18:39:43.888,0.02700000000000001
2024-12-13 18:39:43.920,0.02700000000000001
2024-12-13 18:39:43.956,0.02700000000000001
2024-12-13 18:39:44.884,0.044
2024-12-13 18:39:44.921,0.02700000000000001
2024-12-13 18:39:44.937,0.02700000000000001
2024-12-13 18:39:44.985,0.02700000000000001
2024-12-13 18:39:45.057,0.02700000000000001
2024-12-13 18:39:45.099,0.02700000000000001
2024-12-13 18:39:45.126,0.02700000000000001
2024-12-13 18:39:45.142,0.02700000000000001
2024-12-13 18:39:45.183,0.02700000000000001
2024-12-13 18:39:45.225,0.02700000000000001
2024-12-13 18:39:45.738,0.02700000000000001
2024-12-13 18:39:45.784,0.02700000000000001
2024-12-13 18:39:45.821,0.02700000000000001
2024-12-13 18:39:45.847,0.02700000000000001
2024-12-13 18:39:45.879,0.02700000000000001
2024-12-13 18:39:45.900,0.02700000000000001
2024-12-13 18:39:45.937,0.02700000000000001
2024-12-13 18:39:45.994,0.02700000000000001
2024-12-13 18:39:46.036,0.02700000000000001
2024-12-13 18:39:46.060,0.02700000000000001
2024-12-13 18:39:46.952,0.02700000000000001
2024-12-13 18:39:46.978,0.02700000000000001
2024-12-13 18:39:47.020,0.02700000000000001
2024-12-13 18:39:47.035,0.02700000000000001
2024-12-13 18:39:47.088,0.02700000000000001
2024-12-13 18:39:47.150,0.02700000000000001
2024-12-13 18:39:47.182,0.02700000000000001
2024-12-13 18:39:47.240,0.02700000000000001
2024-12-13 18:39:47.317,0.02700000000000001
2024-12-13 18:39:47.369,0.045
2024-12-13 18:39:48.369,0.02700000000000001
2024-12-13 18:39:48.405,0.02700000000000001
2024-12-13 18:39:48.427,0.02700000000000001
2024-12-13 18:39:48.458,0.02700000000000001
2024-12-13 18:39:48.496,0.02700000000000001
2024-12-13 18:39:48.533,0.02700000000000001
2024-12-13 18:39:48.554,0.02700000000000001
2024-12-13 18:39:48.597,0.02700000000000001
2024-12-13 18:39:48.618,0.02700000000000001
2024-12-13 18:39:48.665,0.02700000000000001
2024-12-13 18:39:49.571,0.02700000000000001
2024-12-13 18:39:49.608,0.02700000000000001
2024-12-13 18:39:49.639,0.02700000000000001
2024-12-13 18:39:49.655,0.02700000000000001
2024-12-13 18:39:49.707,0.02700000000000001
2024-12-13 18:39:49.754,0.02700000000000001
2024-12-13 18:39:49.822,0.02700000000000001
2024-12-13 18:39:49.895,0.02700000000000001
2024-12-13 18:39:49.926,0.02700000000000001
2024-12-13 18:39:49.968,0.02700000000000001
2024-12-13 18:39:50.421,0.02700000000000001
2024-12-13 18:39:50.454,0.02700000000000001
2024-12-13 18:39:50.506,0.046
2024-12-13 18:39:50.548,0.046
2024-12-13 18:39:50.569,0.046
2024-12-13 18:39:50.596,0.046
2024-12-13 18:39:50.623,0.046
2024-12-13 18:39:50.659,0.046
2024-12-13 18:39:50.728,0.046
2024-12-13 18:39:50.750,0.046
2024-12-13 18:39:52.004,0.02700000000000001
2024-12-13 18:39:52.025,0.02700000000000001
2024-12-13 18:39:52.056,0.02700000000000001
2024-12-13 18:39:52.109,0.02700000000000001
2024-12-13 18:39:52.145,0.02700000000000001
2024-12-13 18:39:52.171,0.02700000000000001
2024-12-13 18:39:52.218,0.02800000000000001
2024-12-13 18:39:52.250,0.02800000000000001
2024-12-13 18:39:52.282,0.02800000000000001
2024-12-13 18:39:52.298,0.02800000000000001
2024-12-13 18:39:53.078,0.02700000000000001
2024-12-13 18:39:53.120,0.02700000000000001
2024-12-13 18:39:53.141,0.02700000000000001
2024-12-13 18:39:53.188,0.02700000000000001
2024-12-13 18:39:53.215,0.02700000000000001
2024-12-13 18:39:53.231,0.02700000000000001
2024-12-13 18:39:53.267,0.046
2024-12-13 18:39:53.309,0.046
2024-12-13 18:39:53.331,0.046
2024-12-13 18:39:53.378,0.046
2024-12-13 18:39:54.256,0.02700000000000001
2024-12-13 18:39:54.308,0.02700000000000001
2024-12-13 18:39:54.344,0.02700000000000001
2024-12-13 18:39:54.406,0.02700000000000001
2024-12-13 18:39:54.443,0.02700000000000001
2024-12-13 18:39:54.490,0.02700000000000001
2024-12-13 18:39:54.567,0.02700000000000001
2024-12-13 18:39:54.588,0.02700000000000001
2024-12-13 18:39:54.620,0.02700000000000001
2024-12-13 18:39:54.666,0.02700000000000001
2024-12-13 18:39:55.353,0.02700000000000001
2024-12-13 18:39:55.416,0.02700000000000001
2024-12-13 18:39:55.447,0.02700000000000001
2024-12-13 18:39:55.510,0.02700000000000001
2024-12-13 18:39:55.556,0.02700000000000001
2024-12-13 18:39:55.593,0.02700000000000001
2024-12-13 18:39:55.645,0.02700000000000001
2024-12-13 18:39:55.702,0.02700000000000001
2024-12-13 18:39:55.734,0.02700000000000001
2024-12-13 18:39:55.765,0.02700000000000001
2024-12-13 18:39:56.801,0.02700000000000001
2024-12-13 18:39:56.848,0.02700000000000001
2024-12-13 18:39:56.875,0.02700000000000001
2024-12-13 18:39:56.938,0.02700000000000001
2024-12-13 18:39:56.964,0.02700000000000001
2024-12-13 18:39:57.000,0.02700000000000001
2024-12-13 18:39:57.026,0.02700000000000001
2024-12-13 18:39:57.078,0.02700000000000001
2024-12-13 18:39:57.115,0.02700000000000001
2024-12-13 18:39:57.131,0.02700000000000001
2024-12-13 18:39:57.931,0.02700000000000001
2024-12-13 18:39:57.957,0.02700000000000001
2024-12-13 18:39:57.993,0.02700000000000001
2024-12-13 18:39:58.025,0.02700000000000001
2024-12-13 18:39:58.046,0.02700000000000001
2024-12-13 18:39:58.108,0.02700000000000001
2024-12-13 18:39:58.130,0.02800000000000001
2024-12-13 18:39:58.166,0.02800000000000001
2024-12-13 18:39:58.223,0.02800000000000001
2024-12-13 18:39:58.312,0.02800000000000001
2024-12-13 18:39:59.082,0.02700000000000001
2024-12-13 18:39:59.165,0.03899999999999999
2024-12-13 18:39:59.196,0.03899999999999999
2024-12-13 18:39:59.248,0.03899999999999999
2024-12-13 18:39:59.279,0.03899999999999999
2024-12-13 18:39:59.316,0.03899999999999999
2024-12-13 18:39:59.358,0.03899999999999999
2024-12-13 18:39:59.394,0.03899999999999999
2024-12-13 18:39:59.467,0.03899999999999999
2024-12-13 18:39:59.524,0.044
2024-12-13 18:40:00.331,0.02800000000000001
2024-12-13 18:40:00.339,0.02800000000000001
2024-12-13 18:40:00.369,0.02800000000000001
2024-12-13 18:40:00.395,0.02800000000000001
2024-12-13 18:40:00.412,0.02800000000000001
2024-12-13 18:40:00.460,0.02800000000000001
2024-12-13 18:40:00.474,0.02800000000000001
2024-12-13 18:40:00.484,0.02800000000000001
2024-12-13 18:40:00.489,0.02800000000000001
2024-12-13 18:40:00.502,0.02800000000000001
2024-12-13 18:40:01.215,0.02700000000000001
2024-12-13 18:40:01.251,0.02700000000000001
2024-12-13 18:40:01.262,0.02700000000000001
2024-12-13 18:40:01.304,0.02700000000000001
2024-12-13 18:40:01.330,0.02700000000000001
2024-12-13 18:40:01.398,0.02700000000000001
2024-12-13 18:40:01.424,0.02700000000000001
2024-12-13 18:40:01.507,0.02700000000000001
2024-12-13 18:40:01.543,0.02700000000000001
2024-12-13 18:40:01.560,0.02700000000000001
2024-12-13 18:40:02.478,0.046
2024-12-13 18:40:02.529,0.046
2024-12-13 18:40:02.576,0.046
2024-12-13 18:40:02.623,0.02700000000000001
2024-12-13 18:40:02.644,0.02700000000000001
2024-12-13 18:40:02.680,0.02700000000000001
2024-12-13 18:40:02.702,0.02700000000000001
2024-12-13 18:40:02.743,0.02700000000000001
