Time,Current
2024-11-09 10:35:13.500,0.159
2024-11-09 10:35:13.542,0.159
2024-11-09 10:35:13.583,0.16
2024-11-09 10:35:13.609,0.16
2024-11-09 10:35:13.646,0.16
2024-11-09 10:35:13.698,0.16
2024-11-09 10:35:13.749,0.16
2024-11-09 10:35:13.812,0.16
2024-11-09 10:35:13.853,0.16
2024-11-09 10:35:14.694,0.159
2024-11-09 10:35:14.726,0.159
2024-11-09 10:35:14.767,0.159
2024-11-09 10:35:14.798,0.159
2024-11-09 10:35:14.840,0.159
2024-11-09 10:35:14.892,0.159
2024-11-09 10:35:14.943,0.159
2024-11-09 10:35:14.990,0.159
2024-11-09 10:35:15.062,0.159
2024-11-09 10:35:15.109,0.159
2024-11-09 10:35:15.855,0.169
2024-11-09 10:35:15.912,0.169
2024-11-09 10:35:15.948,0.169
2024-11-09 10:35:15.984,0.159
2024-11-09 10:35:16.031,0.159
2024-11-09 10:35:16.072,0.159
2024-11-09 10:35:16.134,0.159
2024-11-09 10:35:16.196,0.159
2024-11-09 10:35:16.248,0.159
2024-11-09 10:35:16.295,0.159
2024-11-09 10:35:17.131,0.159
2024-11-09 10:35:17.162,0.159
2024-11-09 10:35:17.183,0.159
2024-11-09 10:35:17.250,0.159
2024-11-09 10:35:17.302,0.159
2024-11-09 10:35:17.354,0.159
2024-11-09 10:35:17.400,0.159
2024-11-09 10:35:17.451,0.159
2024-11-09 10:35:17.508,0.159
2024-11-09 10:35:17.576,0.159
2024-11-09 10:35:18.224,0.159
2024-11-09 10:35:18.250,0.159
2024-11-09 10:35:18.281,0.159
2024-11-09 10:35:18.323,0.159
2024-11-09 10:35:18.364,0.159
2024-11-09 10:35:18.421,0.159
2024-11-09 10:35:18.468,0.159
2024-11-09 10:35:18.519,0.159
2024-11-09 10:35:18.561,0.159
2024-11-09 10:35:18.592,0.159
2024-11-09 10:35:19.468,0.16
2024-11-09 10:35:19.530,0.16
2024-11-09 10:35:19.582,0.16
2024-11-09 10:35:19.613,0.16
2024-11-09 10:35:19.644,0.16
2024-11-09 10:35:19.686,0.16
2024-11-09 10:35:19.737,0.16
2024-11-09 10:35:19.779,0.16
2024-11-09 10:35:19.835,0.159
2024-11-09 10:35:19.882,0.159
2024-11-09 10:35:20.624,0.16
2024-11-09 10:35:20.665,0.16
2024-11-09 10:35:20.707,0.16
2024-11-09 10:35:20.728,0.16
2024-11-09 10:35:20.769,0.16
2024-11-09 10:35:20.805,0.16
2024-11-09 10:35:20.862,0.159
2024-11-09 10:35:20.898,0.159
2024-11-09 10:35:20.934,0.159
2024-11-09 10:35:20.986,0.159
2024-11-09 10:35:21.747,0.171
2024-11-09 10:35:21.773,0.171
2024-11-09 10:35:21.815,0.171
2024-11-09 10:35:21.846,0.171
2024-11-09 10:35:21.892,0.162
2024-11-09 10:35:21.949,0.162
2024-11-09 10:35:21.980,0.162
2024-11-09 10:35:22.022,0.162
2024-11-09 10:35:22.058,0.162
2024-11-09 10:35:22.115,0.162
2024-11-09 10:35:22.949,0.159
2024-11-09 10:35:22.991,0.159
2024-11-09 10:35:23.032,0.159
2024-11-09 10:35:23.078,0.159
2024-11-09 10:35:23.120,0.159
2024-11-09 10:35:23.156,0.159
2024-11-09 10:35:23.193,0.159
2024-11-09 10:35:23.229,0.159
2024-11-09 10:35:23.291,0.159
2024-11-09 10:35:23.317,0.159
2024-11-09 10:35:24.362,0.159
2024-11-09 10:35:24.413,0.159
2024-11-09 10:35:24.465,0.159
2024-11-09 10:35:24.506,0.159
2024-11-09 10:35:24.532,0.159
2024-11-09 10:35:24.579,0.159
2024-11-09 10:35:24.620,0.159
2024-11-09 10:35:24.672,0.167
2024-11-09 10:35:24.693,0.167
2024-11-09 10:35:24.744,0.167
2024-11-09 10:35:25.784,0.159
2024-11-09 10:35:25.821,0.159
2024-11-09 10:35:25.867,0.159
2024-11-09 10:35:25.914,0.159
2024-11-09 10:35:25.966,0.159
2024-11-09 10:35:25.992,0.159
2024-11-09 10:35:26.022,0.159
2024-11-09 10:35:26.064,0.159
2024-11-09 10:35:26.100,0.159
2024-11-09 10:35:26.152,0.159
2024-11-09 10:35:27.125,0.159
2024-11-09 10:35:27.151,0.159
2024-11-09 10:35:27.188,0.159
2024-11-09 10:35:27.250,0.159
2024-11-09 10:35:27.296,0.159
2024-11-09 10:35:27.363,0.159
2024-11-09 10:35:27.410,0.159
2024-11-09 10:35:27.446,0.165
2024-11-09 10:35:27.498,0.165
2024-11-09 10:35:27.529,0.165
2024-11-09 10:35:28.359,0.159
2024-11-09 10:35:28.385,0.159
2024-11-09 10:35:28.427,0.159
2024-11-09 10:35:28.473,0.159
2024-11-09 10:35:28.510,0.159
2024-11-09 10:35:28.566,0.159
2024-11-09 10:35:28.592,0.159
2024-11-09 10:35:28.634,0.159
2024-11-09 10:35:28.670,0.159
2024-11-09 10:35:28.717,0.159
2024-11-09 10:35:29.607,0.157
2024-11-09 10:35:29.643,0.157
2024-11-09 10:35:29.700,0.157
2024-11-09 10:35:29.726,0.157
2024-11-09 10:35:29.793,0.157
2024-11-09 10:35:29.839,0.157
2024-11-09 10:35:29.896,0.158
2024-11-09 10:35:29.932,0.158
2024-11-09 10:35:29.984,0.158
2024-11-09 10:35:30.010,0.158
2024-11-09 10:35:30.841,0.166
2024-11-09 10:35:30.897,0.166
2024-11-09 10:35:30.933,0.158
2024-11-09 10:35:30.980,0.158
2024-11-09 10:35:31.026,0.158
2024-11-09 10:35:31.063,0.158
2024-11-09 10:35:31.104,0.158
2024-11-09 10:35:31.140,0.158
2024-11-09 10:35:31.187,0.158
2024-11-09 10:35:31.254,0.158
2024-11-09 10:35:32.071,0.158
2024-11-09 10:35:32.102,0.158
2024-11-09 10:35:32.128,0.158
2024-11-09 10:35:32.170,0.158
2024-11-09 10:35:32.206,0.158
2024-11-09 10:35:32.237,0.158
2024-11-09 10:35:32.273,0.158
2024-11-09 10:35:32.310,0.156
2024-11-09 10:35:32.346,0.156
2024-11-09 10:35:32.377,0.156
2024-11-09 10:35:32.988,0.163
2024-11-09 10:35:33.048,0.163
2024-11-09 10:35:33.064,0.163
2024-11-09 10:35:33.072,0.163
2024-11-09 10:35:33.088,0.163
2024-11-09 10:35:33.098,0.163
2024-11-09 10:35:33.110,0.163
2024-11-09 10:35:33.147,0.163
2024-11-09 10:35:33.156,0.163
2024-11-09 10:35:33.187,0.163
2024-11-09 10:35:33.943,0.171
2024-11-09 10:35:33.974,0.171
2024-11-09 10:35:34.036,0.163
2024-11-09 10:35:34.067,0.163
2024-11-09 10:35:34.124,0.163
2024-11-09 10:35:34.171,0.163
2024-11-09 10:35:34.233,0.163
2024-11-09 10:35:34.264,0.163
2024-11-09 10:35:34.300,0.163
2024-11-09 10:35:34.337,0.163
2024-11-09 10:35:35.295,0.152
2024-11-09 10:35:35.352,0.152
2024-11-09 10:35:35.378,0.152
2024-11-09 10:35:35.414,0.145
2024-11-09 10:35:35.460,0.145
2024-11-09 10:35:35.497,0.145
2024-11-09 10:35:35.538,0.145
2024-11-09 10:35:35.579,0.145
2024-11-09 10:35:35.616,0.145
2024-11-09 10:35:35.672,0.145
2024-11-09 10:35:36.589,0.166
2024-11-09 10:35:36.636,0.166
2024-11-09 10:35:36.683,0.166
2024-11-09 10:35:36.729,0.166
2024-11-09 10:35:36.755,0.166
2024-11-09 10:35:36.776,0.166
2024-11-09 10:35:36.807,0.16
2024-11-09 10:35:36.859,0.16
2024-11-09 10:35:36.905,0.16
2024-11-09 10:35:36.951,0.16
2024-11-09 10:35:37.741,0.145
2024-11-09 10:35:37.783,0.145
2024-11-09 10:35:37.839,0.153
2024-11-09 10:35:37.865,0.153
2024-11-09 10:35:37.907,0.153
2024-11-09 10:35:37.938,0.153
2024-11-09 10:35:37.990,0.153
2024-11-09 10:35:38.036,0.153
2024-11-09 10:35:38.113,0.153
2024-11-09 10:35:38.160,0.153
2024-11-09 10:35:38.935,0.145
2024-11-09 10:35:38.976,0.145
2024-11-09 10:35:39.017,0.145
2024-11-09 10:35:39.059,0.145
2024-11-09 10:35:39.100,0.145
2024-11-09 10:35:39.142,0.145
2024-11-09 10:35:39.173,0.145
2024-11-09 10:35:39.219,0.155
2024-11-09 10:35:39.245,0.155
2024-11-09 10:35:39.286,0.155
2024-11-09 10:35:40.149,0.152
2024-11-09 10:35:40.190,0.152
2024-11-09 10:35:40.221,0.152
2024-11-09 10:35:40.267,0.145
2024-11-09 10:35:40.293,0.145
2024-11-09 10:35:40.324,0.145
2024-11-09 10:35:40.381,0.145
2024-11-09 10:35:40.428,0.145
2024-11-09 10:35:40.454,0.145
2024-11-09 10:35:40.505,0.145
2024-11-09 10:35:41.313,0.149
2024-11-09 10:35:41.365,0.149
2024-11-09 10:35:41.411,0.149
2024-11-09 10:35:41.458,0.149
2024-11-09 10:35:41.504,0.149
2024-11-09 10:35:41.546,0.149
2024-11-09 10:35:41.592,0.149
2024-11-09 10:35:41.634,0.149
2024-11-09 10:35:41.665,0.144
2024-11-09 10:35:41.686,0.144
2024-11-09 10:35:42.616,0.166
2024-11-09 10:35:42.658,0.166
2024-11-09 10:35:42.710,0.161
2024-11-09 10:35:42.746,0.161
2024-11-09 10:35:42.767,0.161
2024-11-09 10:35:42.808,0.161
2024-11-09 10:35:42.834,0.161
2024-11-09 10:35:42.881,0.161
2024-11-09 10:35:42.953,0.161
2024-11-09 10:35:42.994,0.161
2024-11-09 10:35:43.847,0.152
2024-11-09 10:35:43.878,0.152
2024-11-09 10:35:43.914,0.152
2024-11-09 10:35:43.956,0.152
2024-11-09 10:35:44.002,0.152
2024-11-09 10:35:44.054,0.152
2024-11-09 10:35:44.101,0.161
2024-11-09 10:35:44.152,0.161
2024-11-09 10:35:44.183,0.161
2024-11-09 10:35:44.230,0.161
2024-11-09 10:35:45.033,0.145
2024-11-09 10:35:45.080,0.145
2024-11-09 10:35:45.132,0.153
2024-11-09 10:35:45.178,0.153
2024-11-09 10:35:45.204,0.153
2024-11-09 10:35:45.266,0.153
2024-11-09 10:35:45.312,0.153
2024-11-09 10:35:45.354,0.153
2024-11-09 10:35:45.405,0.153
2024-11-09 10:35:45.478,0.153
2024-11-09 10:35:46.576,0.145
2024-11-09 10:35:46.597,0.145
2024-11-09 10:35:46.623,0.145
2024-11-09 10:35:46.675,0.145
2024-11-09 10:35:46.701,0.145
2024-11-09 10:35:46.742,0.145
2024-11-09 10:35:46.794,0.145
2024-11-09 10:35:46.820,0.145
2024-11-09 10:35:46.846,0.153
2024-11-09 10:35:46.897,0.153
2024-11-09 10:35:47.846,0.145
2024-11-09 10:35:47.902,0.145
2024-11-09 10:35:47.930,0.145
2024-11-09 10:35:47.959,0.145
2024-11-09 10:35:47.971,0.145
2024-11-09 10:35:47.993,0.145
2024-11-09 10:35:48.000,0.145
2024-11-09 10:35:48.043,0.145
2024-11-09 10:35:48.054,0.145
2024-11-09 10:35:48.095,0.145
2024-11-09 10:35:49.003,0.159
2024-11-09 10:35:49.045,0.159
2024-11-09 10:35:49.066,0.159
2024-11-09 10:35:49.122,0.159
2024-11-09 10:35:49.169,0.159
2024-11-09 10:35:49.210,0.159
2024-11-09 10:35:49.242,0.159
2024-11-09 10:35:49.293,0.152
2024-11-09 10:35:49.340,0.152
2024-11-09 10:35:49.381,0.152
2024-11-09 10:35:50.202,0.151
2024-11-09 10:35:50.238,0.151
2024-11-09 10:35:50.264,0.151
2024-11-09 10:35:50.306,0.151
2024-11-09 10:35:50.358,0.161
2024-11-09 10:35:50.420,0.161
2024-11-09 10:35:50.476,0.161
2024-11-09 10:35:50.513,0.161
2024-11-09 10:35:50.539,0.161
2024-11-09 10:35:50.591,0.161
2024-11-09 10:35:51.524,0.163
2024-11-09 10:35:51.570,0.163
2024-11-09 10:35:51.632,0.163
2024-11-09 10:35:51.668,0.163
2024-11-09 10:35:51.720,0.153
2024-11-09 10:35:51.767,0.153
2024-11-09 10:35:51.793,0.153
2024-11-09 10:35:51.849,0.153
2024-11-09 10:35:51.901,0.153
2024-11-09 10:35:51.948,0.153
2024-11-09 10:35:53.130,0.154
2024-11-09 10:35:53.177,0.154
2024-11-09 10:35:53.213,0.154
2024-11-09 10:35:53.239,0.154
2024-11-09 10:35:53.291,0.154
2024-11-09 10:35:53.337,0.154
2024-11-09 10:35:53.373,0.154
2024-11-09 10:35:53.446,0.155
2024-11-09 10:35:53.492,0.155
2024-11-09 10:35:53.554,0.155
2024-11-09 10:35:54.440,0.145
2024-11-09 10:35:54.482,0.166
2024-11-09 10:35:54.528,0.166
2024-11-09 10:35:54.575,0.166
2024-11-09 10:35:54.606,0.166
2024-11-09 10:35:54.658,0.166
2024-11-09 10:35:54.709,0.166
2024-11-09 10:35:54.751,0.166
2024-11-09 10:35:54.792,0.166
2024-11-09 10:35:54.834,0.145
2024-11-09 10:35:55.915,0.145
2024-11-09 10:35:55.956,0.145
2024-11-09 10:35:55.998,0.145
2024-11-09 10:35:56.044,0.145
2024-11-09 10:35:56.070,0.145
2024-11-09 10:35:56.101,0.145
2024-11-09 10:35:56.137,0.145
2024-11-09 10:35:56.179,0.145
2024-11-09 10:35:56.225,0.151
2024-11-09 10:35:56.262,0.151
2024-11-09 10:35:56.996,0.149
2024-11-09 10:35:57.042,0.149
2024-11-09 10:35:57.099,0.149
2024-11-09 10:35:57.130,0.149
2024-11-09 10:35:57.166,0.149
2024-11-09 10:35:57.213,0.149
2024-11-09 10:35:57.244,0.149
2024-11-09 10:35:57.286,0.165
2024-11-09 10:35:57.332,0.165
2024-11-09 10:35:57.374,0.165
2024-11-09 10:35:58.302,0.156
2024-11-09 10:35:58.333,0.156
2024-11-09 10:35:58.375,0.156
2024-11-09 10:35:58.406,0.156
2024-11-09 10:35:58.437,0.156
2024-11-09 10:35:58.474,0.156
2024-11-09 10:35:58.546,0.156
2024-11-09 10:35:58.603,0.156
2024-11-09 10:35:58.649,0.145
2024-11-09 10:35:58.701,0.145
2024-11-09 10:35:59.771,0.153
2024-11-09 10:35:59.808,0.153
2024-11-09 10:35:59.849,0.153
2024-11-09 10:35:59.880,0.153
2024-11-09 10:35:59.917,0.153
2024-11-09 10:35:59.964,0.153
2024-11-09 10:36:00.026,0.153
2024-11-09 10:36:00.067,0.145
2024-11-09 10:36:00.088,0.145
2024-11-09 10:36:00.139,0.145
2024-11-09 10:36:00.852,0.145
2024-11-09 10:36:00.873,0.145
2024-11-09 10:36:00.905,0.145
2024-11-09 10:36:00.972,0.145
2024-11-09 10:36:01.023,0.145
2024-11-09 10:36:01.054,0.145
2024-11-09 10:36:01.091,0.15
2024-11-09 10:36:01.117,0.15
2024-11-09 10:36:01.158,0.15
2024-11-09 10:36:01.194,0.15
2024-11-09 10:36:01.937,0.152
2024-11-09 10:36:01.973,0.152
2024-11-09 10:36:02.024,0.152
2024-11-09 10:36:02.066,0.152
2024-11-09 10:36:02.122,0.144
2024-11-09 10:36:02.179,0.144
2024-11-09 10:36:02.210,0.144
2024-11-09 10:36:02.247,0.144
2024-11-09 10:36:02.278,0.144
2024-11-09 10:36:02.319,0.144
2024-11-09 10:36:03.033,0.16
2024-11-09 10:36:03.061,0.16
2024-11-09 10:36:03.104,0.16
2024-11-09 10:36:03.171,0.161
2024-11-09 10:36:03.192,0.161
2024-11-09 10:36:03.239,0.161
2024-11-09 10:36:03.270,0.161
2024-11-09 10:36:03.286,0.161
2024-11-09 10:36:03.327,0.161
2024-11-09 10:36:03.384,0.161
2024-11-09 10:36:04.232,0.154
2024-11-09 10:36:04.248,0.154
2024-11-09 10:36:04.304,0.154
2024-11-09 10:36:04.351,0.154
2024-11-09 10:36:04.402,0.154
2024-11-09 10:36:04.433,0.154
2024-11-09 10:36:04.480,0.154
2024-11-09 10:36:04.516,0.154
2024-11-09 10:36:04.552,0.163
2024-11-09 10:36:04.599,0.163
2024-11-09 10:36:05.447,0.163
2024-11-09 10:36:05.493,0.163
2024-11-09 10:36:05.545,0.163
2024-11-09 10:36:05.566,0.163
2024-11-09 10:36:05.607,0.158
2024-11-09 10:36:05.633,0.158
2024-11-09 10:36:05.665,0.158
2024-11-09 10:36:05.701,0.158
2024-11-09 10:36:05.763,0.158
2024-11-09 10:36:05.789,0.158
2024-11-09 10:36:06.514,0.173
2024-11-09 10:36:06.560,0.173
2024-11-09 10:36:06.627,0.173
2024-11-09 10:36:06.658,0.163
2024-11-09 10:36:06.695,0.163
2024-11-09 10:36:06.756,0.163
2024-11-09 10:36:06.793,0.163
2024-11-09 10:36:06.849,0.163
2024-11-09 10:36:06.881,0.163
2024-11-09 10:36:06.922,0.163
2024-11-09 10:36:07.724,0.163
2024-11-09 10:36:07.766,0.163
2024-11-09 10:36:07.812,0.163
2024-11-09 10:36:07.849,0.163
2024-11-09 10:36:07.875,0.163
2024-11-09 10:36:07.911,0.163
2024-11-09 10:36:07.958,0.163
2024-11-09 10:36:08.040,0.158
2024-11-09 10:36:08.107,0.158
2024-11-09 10:36:08.149,0.158
2024-11-09 10:36:09.069,0.158
2024-11-09 10:36:09.095,0.158
2024-11-09 10:36:09.136,0.158
2024-11-09 10:36:09.178,0.158
2024-11-09 10:36:09.214,0.158
2024-11-09 10:36:09.245,0.158
2024-11-09 10:36:09.286,0.158
2024-11-09 10:36:09.327,0.158
2024-11-09 10:36:09.369,0.158
2024-11-09 10:36:09.425,0.166
2024-11-09 10:36:10.364,0.158
2024-11-09 10:36:10.405,0.158
2024-11-09 10:36:10.452,0.158
2024-11-09 10:36:10.503,0.158
2024-11-09 10:36:10.535,0.158
2024-11-09 10:36:10.581,0.158
2024-11-09 10:36:10.612,0.158
2024-11-09 10:36:10.679,0.158
2024-11-09 10:36:10.721,0.158
2024-11-09 10:36:10.752,0.158
2024-11-09 10:36:11.760,0.158
2024-11-09 10:36:11.791,0.158
2024-11-09 10:36:11.837,0.158
2024-11-09 10:36:11.894,0.158
2024-11-09 10:36:11.925,0.158
2024-11-09 10:36:11.977,0.158
2024-11-09 10:36:12.018,0.158
2024-11-09 10:36:12.075,0.158
2024-11-09 10:36:12.132,0.158
2024-11-09 10:36:12.158,0.158
2024-11-09 10:36:13.131,0.158
2024-11-09 10:36:13.173,0.158
2024-11-09 10:36:13.229,0.157
2024-11-09 10:36:13.250,0.157
2024-11-09 10:36:13.302,0.157
2024-11-09 10:36:13.359,0.157
2024-11-09 10:36:13.385,0.157
2024-11-09 10:36:13.436,0.157
2024-11-09 10:36:13.462,0.157
2024-11-09 10:36:13.494,0.157
2024-11-09 10:36:14.330,0.158
2024-11-09 10:36:14.366,0.158
2024-11-09 10:36:14.392,0.158
2024-11-09 10:36:14.423,0.158
2024-11-09 10:36:14.449,0.158
2024-11-09 10:36:14.495,0.158
2024-11-09 10:36:14.527,0.158
2024-11-09 10:36:14.563,0.158
2024-11-09 10:36:14.625,0.158
2024-11-09 10:36:14.666,0.158
2024-11-09 10:36:15.574,0.166
2024-11-09 10:36:15.615,0.166
2024-11-09 10:36:15.672,0.158
2024-11-09 10:36:15.698,0.158
2024-11-09 10:36:15.745,0.158
2024-11-09 10:36:15.781,0.158
2024-11-09 10:36:15.828,0.158
2024-11-09 10:36:15.879,0.158
2024-11-09 10:36:15.936,0.158
2024-11-09 10:36:15.988,0.158
2024-11-09 10:36:17.006,0.157
2024-11-09 10:36:17.053,0.157
2024-11-09 10:36:17.099,0.157
2024-11-09 10:36:17.115,0.157
2024-11-09 10:36:17.156,0.157
2024-11-09 10:36:17.198,0.157
2024-11-09 10:36:17.234,0.157
2024-11-09 10:36:17.291,0.157
2024-11-09 10:36:17.342,0.157
2024-11-09 10:36:17.394,0.158
2024-11-09 10:36:18.000,0.158
2024-11-09 10:36:18.049,0.158
2024-11-09 10:36:18.073,0.158
2024-11-09 10:36:18.100,0.169
2024-11-09 10:36:18.112,0.169
2024-11-09 10:36:18.117,0.169
2024-11-09 10:36:18.130,0.169
2024-11-09 10:36:18.140,0.169
2024-11-09 10:36:18.145,0.169
2024-11-09 10:36:18.155,0.169
2024-11-09 10:36:19.072,0.159
2024-11-09 10:36:19.119,0.159
2024-11-09 10:36:19.155,0.159
2024-11-09 10:36:19.207,0.159
2024-11-09 10:36:19.243,0.159
2024-11-09 10:36:19.264,0.159
2024-11-09 10:36:19.310,0.159
2024-11-09 10:36:19.331,0.159
2024-11-09 10:36:19.378,0.159
2024-11-09 10:36:19.429,0.159
2024-11-09 10:36:20.360,0.159
2024-11-09 10:36:20.422,0.159
2024-11-09 10:36:20.479,0.159
2024-11-09 10:36:20.540,0.159
2024-11-09 10:36:20.597,0.159
2024-11-09 10:36:20.664,0.159
2024-11-09 10:36:20.706,0.159
2024-11-09 10:36:20.752,0.159
2024-11-09 10:36:20.819,0.159
2024-11-09 10:36:20.886,0.159
2024-11-09 10:36:21.765,0.159
2024-11-09 10:36:21.812,0.159
2024-11-09 10:36:21.863,0.159
2024-11-09 10:36:21.920,0.159
2024-11-09 10:36:21.956,0.159
2024-11-09 10:36:21.977,0.159
2024-11-09 10:36:22.013,0.159
2024-11-09 10:36:22.034,0.159
2024-11-09 10:36:22.075,0.159
2024-11-09 10:36:22.101,0.159
2024-11-09 10:36:23.055,0.159
2024-11-09 10:36:23.107,0.159
2024-11-09 10:36:23.159,0.159
2024-11-09 10:36:23.210,0.159
2024-11-09 10:36:23.247,0.159
2024-11-09 10:36:23.309,0.158
2024-11-09 10:36:23.345,0.158
2024-11-09 10:36:23.386,0.158
2024-11-09 10:36:23.438,0.158
2024-11-09 10:36:23.485,0.158
2024-11-09 10:36:24.486,0.17
2024-11-09 10:36:24.538,0.17
2024-11-09 10:36:24.585,0.17
2024-11-09 10:36:24.631,0.17
2024-11-09 10:36:24.662,0.17
2024-11-09 10:36:24.709,0.159
2024-11-09 10:36:24.740,0.159
2024-11-09 10:36:24.776,0.159
2024-11-09 10:36:24.812,0.159
2024-11-09 10:36:24.854,0.159
2024-11-09 10:36:25.777,0.159
2024-11-09 10:36:25.824,0.159
2024-11-09 10:36:25.860,0.159
2024-11-09 10:36:25.922,0.159
2024-11-09 10:36:25.963,0.159
2024-11-09 10:36:25.999,0.159
2024-11-09 10:36:26.036,0.159
2024-11-09 10:36:26.092,0.159
2024-11-09 10:36:26.124,0.159
2024-11-09 10:36:26.150,0.159
