V_set,I_in,P_in,V_out,Load,P_out
0.25,0.038299028,0.009574757,0.5900380000000001,99999,3.4814832292722936e-06
0.35,0.054993135999999984,0.019247597599999992,0.99949,4089,0.00024430918564441185
0.45,0.064718315,0.02912324175,1.4628739999999998,74089,2.8884184425164322e-05
0.55,0.08855122600000001,0.04870317430000001,1.50746,489,0.00464710767198364
