V_set,I_in,P_in,V_out,Load,P_out
0.25,0.03128944300000001,0.007822360750000002,0.630954,9999,3.981427643924393e-05
0.35,0.055327254000000006,0.019364538900000002,0.922303,3999,0.00021271388442335582
0.45,0.066609085,0.02997408825,1.3792619999999998,3999,0.00047570984362190535
0.55,0.08736732600000001,0.04805202930000001,1.500837,549,0.004102935702311475
0.65,0.11199845999999998,0.07279899899999999,1.5006129999999998,248,0.009079997482939514
