V_set,I_in,P_in,V_out,Load,P_out
0.25,0.03290608099999999,0.008226520249999997,0.607448,9999,3.6902997570157014e-05
0.35,0.056911687,0.01991909045,0.9392059999999999,3999,0.0002205821231397849
0.45,0.067519246,0.030383660700000002,1.377271,3999,0.00047433743621930473
0.55,0.088552835,0.04870405925,1.503474,559,0.004043710319635063
0.65,0.11407724,0.074150206,1.4996859999999999,243,0.009255383121794237
