V_set,I_in,P_in,V_out,Load,P_out
0.25,0.025683146,0.0064207865,1.518047,10000,0.0002304466694209
0.35,0.039984098999999995,0.013994434649999997,1.50079,4900,0.00045966747430612246
0.45,0.055927454999999994,0.02516735475,1.498702,5700,0.00039405397979017543
0.55,0.071839807,0.03951189385000001,1.485484,3700,0.0005963953281772974
0.65,0.12071284000000002,0.07846334600000002,1.8115700000000003,1200,0.0027348215540833345
