V_set,I_in,P_in,V_out,Load,P_out
0.25,0.024791499999999998,0.006197874999999999,1.4889979999999998,11060,0.0002004624813746835
0.35,0.037148542,0.0130019897,1.522774,6000,0.0003864734425126667
0.45,0.051656406999999994,0.023245383149999996,1.4915110000000003,6000,0.0003707675105201668
0.55,0.071532259,0.03934274245,1.4904379999999997,3900,0.0005695911363702562
0.65,0.11946171000000001,0.07765011150000001,1.8026050000000002,1010,0.0032172126594306938
