ID,fifo,data,timestamp
DATA,AFE_FIFO[0],14680055,2024-02-20 19:49:43.233
DATA,AFE_FIFO[1],14680121,2024-02-20 19:49:43.234
DATA,AFE_FIFO[2],14680072,2024-02-20 19:49:43.235
DATA,AFE_FIFO[3],14680445,2024-02-20 19:49:43.235
DATA,AFE_FIFO[4],14681040,2024-02-20 19:49:43.236
DATA,AFE_FIFO[5],14681164,2024-02-20 19:49:43.236
DATA,AFE_FIFO[6],14681194,2024-02-20 19:49:43.237
DATA,AFE_FIFO[7],14680648,2024-02-20 19:49:43.238
DATA,AFE_FIFO[0],14680121,2024-02-20 19:49:43.554
DATA,AFE_FIFO[1],14680151,2024-02-20 19:49:43.555
DATA,AFE_FIFO[2],14680153,2024-02-20 19:49:43.556
DATA,AFE_FIFO[3],14680164,2024-02-20 19:49:43.557
DATA,AFE_FIFO[4],14680217,2024-02-20 19:49:43.557
DATA,AFE_FIFO[5],14680200,2024-02-20 19:49:43.558
DATA,AFE_FIFO[6],14680174,2024-02-20 19:49:43.559
DATA,AFE_FIFO[7],14680161,2024-02-20 19:49:43.559
DATA,AFE_FIFO[0],14680159,2024-02-20 19:49:43.875
DATA,AFE_FIFO[1],14680812,2024-02-20 19:49:43.876
DATA,AFE_FIFO[2],14681141,2024-02-20 19:49:43.877
DATA,AFE_FIFO[3],14681149,2024-02-20 19:49:43.877
DATA,AFE_FIFO[4],14680938,2024-02-20 19:49:43.878
DATA,AFE_FIFO[5],14680242,2024-02-20 19:49:43.879
DATA,AFE_FIFO[6],14680016,2024-02-20 19:49:43.879
DATA,AFE_FIFO[7],14680134,2024-02-20 19:49:43.880
DATA,AFE_FIFO[0],14680085,2024-02-20 19:49:44.195
DATA,AFE_FIFO[1],14680108,2024-02-20 19:49:44.195
DATA,AFE_FIFO[2],14680106,2024-02-20 19:49:44.196
DATA,AFE_FIFO[3],14680151,2024-02-20 19:49:44.196
DATA,AFE_FIFO[4],14680172,2024-02-20 19:49:44.197
DATA,AFE_FIFO[5],14680053,2024-02-20 19:49:44.198
DATA,AFE_FIFO[6],14680483,2024-02-20 19:49:44.198
DATA,AFE_FIFO[7],14681243,2024-02-20 19:49:44.199
DATA,AFE_FIFO[0],14681149,2024-02-20 19:49:44.515
DATA,AFE_FIFO[1],14681164,2024-02-20 19:49:44.516
DATA,AFE_FIFO[2],14680466,2024-02-20 19:49:44.517
DATA,AFE_FIFO[3],14680178,2024-02-20 19:49:44.517
DATA,AFE_FIFO[4],14680198,2024-02-20 19:49:44.518
DATA,AFE_FIFO[5],14680057,2024-02-20 19:49:44.519
DATA,AFE_FIFO[6],14680089,2024-02-20 19:49:44.519
DATA,AFE_FIFO[7],14680093,2024-02-20 19:49:44.520
DATA,AFE_FIFO[0],14680125,2024-02-20 19:49:44.837
DATA,AFE_FIFO[1],14680034,2024-02-20 19:49:44.838
DATA,AFE_FIFO[2],14680030,2024-02-20 19:49:44.838
DATA,AFE_FIFO[3],14680059,2024-02-20 19:49:44.839
DATA,AFE_FIFO[4],14680646,2024-02-20 19:49:44.839
DATA,AFE_FIFO[5],14680951,2024-02-20 19:49:44.840
DATA,AFE_FIFO[6],14680970,2024-02-20 19:49:44.840
DATA,AFE_FIFO[7],14680678,2024-02-20 19:49:44.841
DATA,AFE_FIFO[0],14680212,2024-02-20 19:49:45.157
DATA,AFE_FIFO[1],14680164,2024-02-20 19:49:45.157
DATA,AFE_FIFO[2],14680068,2024-02-20 19:49:45.158
DATA,AFE_FIFO[3],14679995,2024-02-20 19:49:45.158
DATA,AFE_FIFO[4],14680110,2024-02-20 19:49:45.159
DATA,AFE_FIFO[5],14680113,2024-02-20 19:49:45.159
DATA,AFE_FIFO[6],14680119,2024-02-20 19:49:45.160
DATA,AFE_FIFO[7],14679999,2024-02-20 19:49:45.160
DATA,AFE_FIFO[0],14680014,2024-02-20 19:49:45.478
DATA,AFE_FIFO[1],14680671,2024-02-20 19:49:45.479
DATA,AFE_FIFO[2],14680778,2024-02-20 19:49:45.479
DATA,AFE_FIFO[3],14680934,2024-02-20 19:49:45.480
DATA,AFE_FIFO[4],14680584,2024-02-20 19:49:45.480
DATA,AFE_FIFO[5],14680217,2024-02-20 19:49:45.481
DATA,AFE_FIFO[6],14680045,2024-02-20 19:49:45.481
DATA,AFE_FIFO[7],14680030,2024-02-20 19:49:45.482
DATA,AFE_FIFO[0],14680064,2024-02-20 19:49:45.799
DATA,AFE_FIFO[1],14680049,2024-02-20 19:49:45.799
DATA,AFE_FIFO[2],14680018,2024-02-20 19:49:45.800
DATA,AFE_FIFO[3],14680070,2024-02-20 19:49:45.800
DATA,AFE_FIFO[4],14680191,2024-02-20 19:49:45.801
DATA,AFE_FIFO[5],14680083,2024-02-20 19:49:45.801
DATA,AFE_FIFO[6],14680629,2024-02-20 19:49:45.802
